survey_year,gender,state,sport,schools,participants
2009-10,Girls,Missouri,Cross Country,345.0,3703.0
2009-10,Girls,Montana,Basketball,175.0,3193.0
2009-10,Girls,Montana,Competitive Spirit Squads,,83.0
2009-10,Girls,Montana,Cross Country,83.0,848.0
2009-10,Girls,Nebraska,Basketball,309.0,6535.0
2009-10,Girls,Nebraska,Competitive Spirit Squads,,198.0
2009-10,Girls,Nebraska,Cross Country,198.0,2028.0
2009-10,Girls,Nevada,Basketball,100.0,2556.0
2009-10,Girls,Nevada,Bowling,33.0,266.0
2009-10,Girls,Nevada,Competitive Spirit Squads,,78.0
2009-10,Girls,Nevada,Cross Country,78.0,784.0
2009-10,Girls,New Hampshire,Basketball,88.0,3194.0
2009-10,Girls,New Hampshire,Bowling,10.0,43.0
2009-10,Girls,New Hampshire,Competitive Spirit Squads,65.0,1727.0
2009-10,Girls,New Hampshire,Cross Country,73.0,1056.0
2009-10,Girls,New Jersey,Basketball,401.0,9448.0
2009-10,Girls,New Jersey,Bowling,213.0,1808.0
2009-10,Girls,New Jersey,Competitive Spirit Squads,,365.0
2009-10,Girls,New Jersey,Cross Country,365.0,5095.0
2009-10,Girls,New Mexico,Basketball,154.0,3773.0
2009-10,Girls,New Mexico,Bowling,25.0,224.0
2009-10,Girls,New Mexico,Competitive Spirit Squads,,110.0
2009-10,Girls,New Mexico,Cross Country,110.0,1286.0
2009-10,Girls,New York,Basketball,741.0,17750.0
2009-10,Girls,New York,Bowling,322.0,3450.0
2009-10,Girls,New York,Competitive Spirit Squads,,554.0
2009-10,Girls,New York,Cross Country,554.0,7460.0
2009-10,Girls,North Carolina,Basketball,386.0,8215.0
2009-10,Girls,North Carolina,Bowling,,380.0
2009-10,Girls,North Carolina,Competitive Spirit Squads,380.0,353.0
2009-10,Girls,North Carolina,Cross Country,353.0,4445.0
2009-10,Girls,North Dakota,Basketball,165.0,2433.0
2009-10,Girls,North Dakota,Competitive Spirit Squads,,68.0
2009-10,Girls,North Dakota,Cross Country,68.0,483.0
2009-10,Girls,Ohio,Basketball,808.0,17342.0
2009-10,Girls,Ohio,Bowling,328.0,3074.0
2009-10,Girls,Ohio,Competitive Spirit Squads,136.0,2643.0
2009-10,Girls,Ohio,Cross Country,729.0,8570.0
2009-10,Girls,Oklahoma,Basketball,416.0,7200.0
2009-10,Girls,Oklahoma,Bowling,,213.0
2009-10,Girls,Oklahoma,Competitive Spirit Squads,213.0,4284.0
2009-10,Girls,Oklahoma,Cross Country,294.0,2212.0
2009-10,Girls,Oregon,Basketball,279.0,6238.0
2009-10,Girls,Oregon,Competitive Spirit Squads,,208.0
2009-10,Girls,Oregon,Cross Country,208.0,2670.0
2009-10,Girls,Pennsylvania,Basketball,724.0,21720.0
2009-10,Girls,Pennsylvania,Bowling,153.0,1530.0
2009-10,Girls,Pennsylvania,Competitive Spirit Squads,,568.0
2009-10,Girls,Pennsylvania,Cross Country,568.0,11400.0
2009-10,Girls,Rhode Island,Basketball,49.0,1066.0
2009-10,Girls,Rhode Island,Bowling,,25.0
2009-10,Girls,Rhode Island,Competitive Spirit Squads,25.0,559.0
2009-10,Girls,Rhode Island,Cross Country,45.0,757.0
2009-10,Girls,South Carolina,Basketball,201.0,5102.0
2009-10,Girls,South Carolina,Bowling,4.0,28.0
2009-10,Girls,South Carolina,Competitive Spirit Squads,86.0,2847.0
2009-10,Girls,South Carolina,Cross Country,147.0,2127.0
2009-10,Girls,South Dakota,Basketball,173.0,2936.0
2009-10,Girls,South Dakota,Bowling,,29.0
2009-10,Girls,South Dakota,Competitive Spirit Squads,29.0,509.0
2009-10,Girls,South Dakota,Cross Country,137.0,695.0
2009-10,Girls,Tennessee,Basketball,370.0,6463.0
2009-10,Girls,Tennessee,Bowling,134.0,1212.0
2009-10,Girls,Tennessee,Competitive Spirit Squads,,278.0
2009-10,Girls,Tennessee,Cross Country,278.0,2836.0
2009-10,Girls,Texas,Basketball,1425.0,70442.0
2009-10,Girls,Texas,Competitive Spirit Squads,,1336.0
2009-10,Girls,Texas,Cross Country,1336.0,28102.0
2009-10,Girls,Utah,Basketball,126.0,2937.0
