survey_year,gender,state,sport,schools,participants
2011-12,Boys,Alabama,Baseball,379.0,8717.0
2011-12,Boys,Alabama,Basketball,407.0,11630.0
2011-12,Boys,Alaska,Baseball,34.0,742.0
2011-12,Boys,Alaska,Basketball,150.0,2163.0
2011-12,Boys,Alaska,Bowling,8.0,61.0
2011-12,Boys,Alaska,Competitive Spirit Squads,12.0,48.0
2011-12,Boys,Arizona,Baseball,221.0,7855.0
2011-12,Boys,Arizona,Basketball,245.0,7854.0
2011-12,Boys,Arizona,Competitive Spirit Squads,70.0,354.0
2011-12,Boys,Arkansas,Baseball,226.0,4746.0
2011-12,Boys,Arkansas,Basketball,289.0,5491.0
2011-12,Boys,Arkansas,Bowling,55.0,606.0
2011-12,Boys,Arkansas,Competitive Spirit Squads,27.0,74.0
2011-12,Boys,California,Baseball,1255.0,43209.0
2011-12,Boys,California,Basketball,1393.0,44040.0
2011-12,Boys,California,Bowling,12.0,282.0
2011-12,Boys,California,Competitive Spirit Squads,80.0,275.0
2011-12,Boys,Colorado,Baseball,276.0,8276.0
2011-12,Boys,Colorado,Basketball,334.0,8936.0
2011-12,Boys,Colorado,Competitive Spirit Squads,,308.0
2011-12,Boys,Connecticut,Baseball,173.0,5892.0
2011-12,Boys,Connecticut,Basketball,179.0,5339.0
2011-12,Boys,Connecticut,Competitive Spirit Squads,,188.0
2011-12,Boys,Delaware,Baseball,48.0,1422.0
2011-12,Boys,Delaware,Basketball,50.0,1399.0
2011-12,Boys,Delaware,Competitive Spirit Squads,,5.0
2011-12,Boys,Florida,Baseball,616.0,15827.0
2011-12,Boys,Florida,Basketball,674.0,15761.0
2011-12,Boys,Florida,Bowling,161.0,1219.0
2011-12,Boys,Florida,Competitive Spirit Squads,,239.0
2011-12,Boys,Georgia,Baseball,413.0,12572.0
2011-12,Boys,Georgia,Basketball,429.0,12262.0
2011-12,Boys,Georgia,Competitive Spirit Squads,43.0,126.0
2011-12,Boys,Hawaii,Baseball,54.0,1756.0
2011-12,Boys,Hawaii,Basketball,65.0,1840.0
2011-12,Boys,Hawaii,Bowling,56.0,529.0
2011-12,Boys,Hawaii,Competitive Spirit Squads,13.0,28.0
2011-12,Boys,Idaho,Baseball,91.0,2275.0
2011-12,Boys,Idaho,Basketball,150.0,3915.0
2011-12,Boys,Idaho,Competitive Spirit Squads,27.0,87.0
2011-12,Boys,Illinois,Baseball,665.0,24063.0
2011-12,Boys,Illinois,Basketball,732.0,24437.0
2011-12,Boys,Illinois,Bowling,170.0,2774.0
2011-12,Boys,Indiana,Baseball,384.0,10933.0
2011-12,Boys,Indiana,Basketball,401.0,11439.0
2011-12,Boys,Iowa,Baseball,354.0,10696.0
