survey_year,gender,state,sport,schools,participants
2014-15,Boys,Alabama,Baseball,383.0,12080
2014-15,Boys,Alabama,Basketball,408.0,12860
2014-15,Boys,Alabama,Bowling,42.0,171
2014-15,Boys,Alaska,Baseball,28.0,718
2014-15,Boys,Alaska,Basketball,149.0,2342
2014-15,Boys,Alaska,Bowling,9.0,65
2014-15,Boys,Alaska,Competitive Spirit Squads,52.0,78
2014-15,Boys,Arizona,Baseball,241.0,7914
2014-15,Boys,Arizona,Basketball,255.0,7969
2014-15,Boys,Arizona,Competitive Spirit Squads,74.0,294
2014-15,Boys,Arkansas,Baseball,255.0,5590
2014-15,Boys,Arkansas,Basketball,272.0,5133
2014-15,Boys,Arkansas,Bowling,67.0,699
2014-15,Boys,Arkansas,Competitive Spirit Squads,32.0,93
2014-15,Boys,California,Baseball,1265.0,44325
2014-15,Boys,California,Basketball,1395.0,44829
2014-15,Boys,California,Bowling,9.0,170
2014-15,Boys,California,Competitive Spirit Squads,112.0,308
2014-15,Boys,Colorado,Baseball,279.0,8248
2014-15,Boys,Colorado,Basketball,330.0,8764
2014-15,Boys,Colorado,Competitive Spirit Squads,,172
2014-15,Boys,Connecticut,Baseball,179.0,6175
2014-15,Boys,Connecticut,Basketball,185.0,5454
2014-15,Boys,Connecticut,Competitive Spirit Squads,39.0,173
2014-15,Boys,Delaware,Baseball,52.0,1582
2014-15,Boys,Delaware,Basketball,51.0,1585
2014-15,Boys,Delaware,Competitive Spirit Squads,,88
2014-15,Boys,Florida,Baseball,601.0,17973
2014-15,Boys,Florida,Basketball,666.0,16656
2014-15,Boys,Florida,Bowling,167.0,1283
2014-15,Boys,Florida,Competitive Spirit Squads,,222
2014-15,Boys,Georgia,Baseball,421.0,12895
2014-15,Boys,Georgia,Basketball,433.0,12262
2014-15,Boys,Georgia,Competitive Spirit Squads,35.0,102
2014-15,Boys,Hawaii,Baseball,62.0,1720
2014-15,Boys,Hawaii,Basketball,64.0,1723
2014-15,Boys,Hawaii,Bowling,51.0,453
2014-15,Boys,Hawaii,Competitive Spirit Squads,19.0,55
2014-15,Boys,Idaho,Baseball,92.0,2377
2014-15,Boys,Idaho,Basketball,143.0,3561
2014-15,Boys,Idaho,Competitive Spirit Squads,42.0,138
2014-15,Boys,Illinois,Baseball,646.0,22813
2014-15,Boys,Illinois,Basketball,732.0,24240
2014-15,Boys,Illinois,Bowling,190.0,2627
2014-15,Boys,Indiana,Baseball,385.0,11137
2014-15,Boys,Indiana,Basketball,397.0,11004
2014-15,Boys,Iowa,Baseball,347.0,10407
2014-15,Boys,Iowa,Basketball,365.0,10921
2014-15,Boys,Iowa,Bowling,92.0,1576
2014-15,Boys,Kansas,Baseball,230.0,6501
2014-15,Boys,Kansas,Basketball,351.0,8803
2014-15,Boys,Kansas,Bowling,75.0,992
2014-15,Boys,Kentucky,Baseball,258.0,7087
2014-15,Boys,Kentucky,Basketball,269.0,6465
2014-15,Boys,Kentucky,Bowling,95.0,1022
2014-15,Boys,Kentucky,Competitive Spirit Squads,,197
2014-15,Boys,Louisiana,Baseball,341.0,8407
2014-15,Boys,Louisiana,Basketball,374.0,7938
2014-15,Boys,Louisiana,Bowling,79.0,557
2014-15,Boys,Maine,Baseball,130.0,3275
2014-15,Boys,Maine,Basketball,141.0,3558
2014-15,Boys,Maine,Bowling,10.0,67
2014-15,Boys,Maine,Competitive Spirit Squads,15.0,25
2014-15,Boys,Maryland,Baseball,196.0,5590
2014-15,Boys,Maryland,Basketball,197.0,5651
