survey_year,gender,state,sport,schools,participants
1998-99,Girls,Alabama,Basketball,389.0,5891.0
1998-99,Girls,Alabama,Competitive Spirit Squads,,21.0
1998-99,Girls,Alaska,Cross Country,,1577.0
1998-99,Girls,Alaska,Basketball,205.0,5684.0
1998-99,Girls,Arizona,Competitive Spirit Squads,,22.0
1998-99,Girls,Arkansas,Basketball,299.0,5408.0
1998-99,Girls,Arkansas,Cross Country,839.0,14245.0
1998-99,Girls,California,Basketball,1098.0,30979.0
1998-99,Girls,California,Cross Country,,2397.0
1998-99,Girls,California,Competitive Spirit Squads,138.0,
1998-99,Girls,Colorado,Basketball,294.0,
1998-99,Girls,Colorado,Cross Country,,2031.0
1998-99,Girls,Connecticut,Basketball,170.0,4037.0
1998-99,Girls,Delaware,Competitive Spirit Squads,,14.0
1998-99,Girls,District of Columbia,Cross Country,,4824.0
1998-99,Girls,District of Columbia,Basketball,,9708.0
1998-99,Girls,Florida,Basketball,420.0,
1998-99,Girls,Florida,Cross Country,,3383.0
1998-99,Girls,Florida,Competitive Spirit Squads,219.0,
1998-99,Girls,Georgia,Basketball,,1607.0
1998-99,Girls,Georgia,Competitive Spirit Squads,,36.0
1998-99,Girls,Hawaii,Basketball,,4094.0
1998-99,Girls,Idaho,Basketball,173.0,
1998-99,Girls,Idaho,Cross Country,,6450.0
1998-99,Girls,Illinois,Cross Country,357.0,3261.0
1998-99,Girls,Illinois,Basketball,381.0,12510.0
1998-99,Girls,Indiana,Cross Country,285.0,3260.0
1998-99,Girls,Indiana,Basketball,397.0,12651.0
1998-99,Girls,Indiana,Competitive Spirit Squads,,44.0
1998-99,Girls,Iowa,Cross Country,257.0,2382.0
1998-99,Girls,Iowa,Basketball,367.0,7484.0
1998-99,Girls,Kansas,Cross Country,,2536.0
1998-99,Girls,Kentucky,Basketball,275.0,6077.0
1998-99,Girls,Kentucky,Cross Country,204.0,1224.0
1998-99,Girls,Louisiana,Cross Country,106.0,1144.0
1998-99,Girls,Louisiana,Competitive Spirit Squads,,73.0
1998-99,Girls,Maine,Basketball,138.0,3586.0
1998-99,Girls,Maine,Cross Country,157.0,1821.0
1998-99,Girls,Maine,Field Hockey,114.0,
1998-99,Girls,Maryland,Basketball,176.0,4518.0
1998-99,Girls,Maryland,Cross Country,,3841.0
1998-99,Girls,Maryland,Field Hockey,190.0,
1998-99,Girls,Massachusetts,Basketball,319.0,9830.0
1998-99,Girls,Massachusetts,Cross Country,578.0,6670.0
1998-99,Girls,Michigan,Cross Country,,3810.0
1998-99,Girls,Michigan,Basketball,,12673.0
1998-99,Girls,Minnesota,Basketball,442.0,
1998-99,Girls,Mississippi,Basketball,260.0,5612.0
1998-99,Girls,Mississippi,Cross Country,272.0,
1998-99,Girls,Missouri,Basketball,180.0,4196.0
1998-99,Girls,Montana,Basketball,,7462.0
1998-99,Girls,Montana,Cross Country,172.0,
1998-99,Girls,Nebraska,Basketball,329.0,
1998-99,Girls,Nevada,Basketball,,2225.0
1998-99,Girls,New Hampshire,Basketball,,2341.0
1998-99,Girls,New Hampshire,Cross Country,353.0,
1998-99,Girls,New Jersey,Basketball,381.0,
1998-99,Girls,New Jersey,Competitive Spirit Squads,,14.0
1998-99,Girls,New Mexico,Basketball,,2923.0
1998-99,Girls,New Mexico,Cross Country,487.0,
1998-99,Girls,New York,Basketball,,7612.0
1998-99,Girls,New York,Competitive Spirit Squads,,79.0
1998-99,Girls,North Carolina,Basketball,,3466.0
1998-99,Girls,North Dakota,Basketball,,18424.0
1998-99,Girls,Ohio,Competitive Spirit Squads,,184.0
1998-99,Girls,Oklahoma,Competitive Spirit Squads,,254.0
1998-99,Girls,Oregon,Basketball,,18990.0
1998-99,Girls,Rhode Island,Competitive Spirit Squads,,85.0
1998-99,Girls,South Carolina,Competitive Spirit Squads,,23.0
1998-99,Girls,South Dakota,Competitive Spirit Squads,,70.0
1998-99,Girls,Tennessee,Cross Country,1121.0,29979.0
1998-99,Girls,Tennessee,Basketball,1173.0,70407.0
1998-99,Girls,Tennessee,Competitive Spirit Squads,1175.0,
1998-99,Girls,Texas,Competitive Spirit Squads,,89.0
1998-99,Girls,Utah,Field Hockey,,27.0
1998-99,Girls,Utah,Competitive Spirit Squads,,21.0
1998-99,Girls,Vermont,Field Hockey,,92.0
1998-99,Girls,Vermont,Competitive Spirit Squads,,209.0
1998-99,Girls,Virginia,Basketball,,10671.0
1998-99,Girls,Washington,Competitive Spirit Squads,,129.0
1998-99,Girls,Wyoming,Basketball,0.0,
1998-99,Girls,Alabama,Skiing Cross Country,,391.0
1998-99,Girls,Alaska,Golf,,550.0
1998-99,Girls,Arizona,Golf,,338.0
1998-99,Girls,Arkansas,Gymnastics,,1230.0
1998-99,Girls,Arkansas,Golf,,1447.0
1998-99,Girls,California,Golf,366.0,
1998-99,Girls,District of Columbia,Golf,,2003.0
1998-99,Girls,Florida,Golf,266.0,
1998-99,Girls,Georgia,Golf,188.0,
1998-99,Girls,Idaho,Gymnastics,,1801.0
1998-99,Girls,Idaho,Golf,,2903.0
1998-99,Girls,Illinois,Golf,294.0,
1998-99,Girls,Indiana,Golf,3514.0,4102.0
1998-99,Girls,Kansas,Golf,,1340.0
1998-99,Girls,Maryland,Gymnastics,,1184.0
1998-99,Girls,Massachusetts,Gymnastics,,1017.0
1998-99,Girls,Massachusetts,Golf,,3571.0
1998-99,Girls,Michigan,Gymnastics,,2741.0
1998-99,Girls,Michigan,Skiing Cross Country,,1976.0
1998-99,Girls,Michigan,Golf,,4041.0
1998-99,Girls,Mississippi,Golf,,1229.0
1998-99,Girls,Montana,Golf,,1127.0
1998-99,Girls,New Mexico,Gymnastics,,1642.0
1998-99,Girls,New Mexico,Skiing Cross Country,,4145.0
1998-99,Girls,North Carolina,Golf,,1202.0
1998-99,Girls,Tennessee,Golf,1065.0,
1998-99,Girls,Wyoming,Golf,0.0,
1998-99,Girls,Wyoming,Gymnastics,,55.0
1998-99,Girls,Alabama,Softball Slow Pitch,,393.0
1998-99,Girls,Alabama,Soccer,,348.0
1998-99,Girls,Alaska,Softball Slow Pitch,,2054.0
1998-99,Girls,Alaska,Soccer,179.0,5172.0
1998-99,Girls,Arizona,Softball Fast Pitch,,3706.0
1998-99,Girls,Arizona,Softball Slow Pitch,,180.0
1998-99,Girls,Arizona,Soccer,,1204.0
1998-99,Girls,Arkansas,Softball Slow Pitch,,25157.0
1998-99,Girls,Arkansas,Soccer,1020.0,28979.0
1998-99,Girls,California,Softball Slow Pitch,109.0,3699.0
1998-99,Girls,California,Soccer,,3923.0
1998-99,Girls,Colorado,Softball Slow Pitch,,2145.0
1998-99,Girls,Colorado,Soccer,,4525.0
1998-99,Girls,Connecticut,Soccer,,1097.0
1998-99,Girls,District of Columbia,Softball Slow Pitch,282.0,6453.0
1998-99,Girls,District of Columbia,Soccer,396.0,9697.0
1998-99,Girls,Florida,Softball Fast Pitch,,3990.0
1998-99,Girls,Florida,Softball Slow Pitch,131.0,2909.0
1998-99,Girls,Florida,Soccer,,4425.0
1998-99,Girls,Hawaii,Soccer,,2069.0
1998-99,Girls,Idaho,Softball Slow Pitch,221.0,5746.0
1998-99,Girls,Idaho,Soccer,,15894.0
1998-99,Girls,Illinois,Softball Slow Pitch,210.0,4500.0
1998-99,Girls,Illinois,Soccer,346.0,9824.0
1998-99,Girls,Indiana,Softball Slow Pitch,,1695.0
1998-99,Girls,Indiana,Soccer,391.0,10214.0
1998-99,Girls,Iowa,Softball Slow Pitch,,1423.0
1998-99,Girls,Iowa,Soccer,,4903.0
1998-99,Girls,Kansas,Soccer,,5436.0
1998-99,Girls,Kansas,Softball Slow Pitch,130.0,1909.0
1998-99,Girls,Kentucky,Soccer,352.0,5280.0
1998-99,Girls,Louisiana,Softball Slow Pitch,,1020.0
1998-99,Girls,Louisiana,Soccer,,3199.0
1998-99,Girls,Maine,Softball Slow Pitch,,1709.0
