survey_year,gender,state,sport,schools,participants
2012-13,Boys,Massachusetts,Football 11-player,324.0,19651
2012-13,Boys,Massachusetts,Golf,291.0,4296
2012-13,Boys,Massachusetts,Gymnastics,10.0,291
2012-13,Boys,Michigan,Cross Country,601.0,8744
2012-13,Boys,Michigan,Football 11-player,637.0,41138
2012-13,Boys,Michigan,Golf,532.0,6938
2012-13,Boys,Minnesota,Cross Country,352.0,6680
2012-13,Boys,Minnesota,Football 11-player,353.0,24578
2012-13,Boys,Minnesota,Golf,379.0,5702
2012-13,Boys,Mississippi,Cross Country,144.0,2548
2012-13,Boys,Mississippi,Football 11-player,247.0,22456
2012-13,Boys,Mississippi,Golf,153.0,1918
2012-13,Boys,Missouri,Cross Country,362.0,5427
2012-13,Boys,Missouri,Football 11-player,357.0,23066
2012-13,Boys,Missouri,Golf,341.0,4288
2012-13,Boys,Montana,Cross Country,93.0,1014
2012-13,Boys,Montana,Football 11-player,76.0,4324
2012-13,Boys,Montana,Golf,96.0,960
2012-13,Boys,Nebraska,Cross Country,224.0,2722
2012-13,Boys,Nebraska,Football 11-player,167.0,10165
2012-13,Boys,Nebraska,Golf,241.0,2739
2012-13,Boys,Nevada,Cross Country,77.0,1078
2012-13,Boys,Nevada,Football 11-player,74.0,6701
2012-13,Boys,Nevada,Golf,78.0,762
2012-13,Boys,New Hampshire,Cross Country,75.0,1151
2012-13,Boys,New Hampshire,Football 11-player,57.0,3548
2012-13,Boys,New Hampshire,Golf,68.0,855
2012-13,Boys,New Hampshire,Gymnastics,,11
2012-13,Boys,New Jersey,Cross Country,365.0,8241
2012-13,Boys,New Jersey,Football 11-player,346.0,25888
2012-13,Boys,New Jersey,Golf,294.0,3755
2012-13,Boys,New Mexico,Cross Country,109.0,1567
2012-13,Boys,New Mexico,Football 11-player,100.0,6520
2012-13,Boys,New Mexico,Golf,76.0,684
2012-13,Boys,New York,Cross Country,567.0,10261
2012-13,Boys,New York,Football 11-player,572.0,35552
2012-13,Boys,New York,Golf,572.0,7855
2012-13,Boys,New York,Gymnastics,7.0,89
2012-13,Boys,North Carolina,Cross Country,365.0,8753
2012-13,Boys,North Carolina,Football 11-player,375.0,35608
2012-13,Boys,North Carolina,Golf,364.0,3392
2012-13,Boys,North Dakota,Cross Country,68.0,584
2012-13,Boys,North Dakota,Football 11-player,98.0,3221
2012-13,Boys,North Dakota,Golf,117.0,913
2012-13,Boys,Ohio,Cross Country,735.0,9383
2012-13,Boys,Ohio,Football 11-player,710.0,45882
2012-13,Boys,Ohio,Golf,724.0,8358
2012-13,Boys,Ohio,Gymnastics,7.0,86
2012-13,Boys,Oklahoma,Cross Country,158.0,2662
2012-13,Boys,Oklahoma,Football 11-player,201.0,14949
2012-13,Boys,Oklahoma,Golf,183.0,2165
2012-13,Boys,Oregon,Cross Country,214.0,3571
2012-13,Boys,Oregon,Football 11-player,196.0,13180
2012-13,Boys,Oregon,Golf,166.0,1646
2012-13,Boys,Pennsylvania,Cross Country,560.0,11200
2012-13,Boys,Pennsylvania,Football 11-player,584.0,26280
2012-13,Boys,Pennsylvania,Golf,539.0,5390
2012-13,Boys,Rhode Island,Cross Country,44.0,969
2012-13,Boys,Rhode Island,Football 11-player,45.0,2928
2012-13,Boys,Rhode Island,Golf,40.0,430
2012-13,Boys,South Carolina,Cross Country,156.0,3262
2012-13,Boys,South Carolina,Football 11-player,199.0,19069
2012-13,Boys,South Carolina,Golf,158.0,1958
2012-13,Boys,South Dakota,Cross Country,129.0,912
2012-13,Boys,South Dakota,Football 11-player,68.0,3468
2012-13,Boys,South Dakota,Golf,128.0,1046
2012-13,Boys,Tennessee,Cross Country,295.0,4082
2012-13,Boys,Tennessee,Football 11-player,349.0,22504
2012-13,Boys,Tennessee,Golf,321.0,2603
2012-13,Boys,Texas,Cross Country,1270.0,23882
2012-13,Boys,Texas,Football 11-player,1061.0,165359
2012-13,Boys,Texas,Golf,1193.0,12451
2012-13,Boys,Utah,Cross Country,122.0,2640
2012-13,Boys,Utah,Football 11-player,102.0,8784
2012-13,Boys,Utah,Golf,116.0,1504
2012-13,Boys,Vermont,Cross Country,34.0,458
2012-13,Boys,Vermont,Football 11-player,26.0,1159
2012-13,Boys,Vermont,Golf,31.0,285
2012-13,Boys,Vermont,Gymnastics,1.0,5
2012-13,Boys,Virginia,Cross Country,294.0,6116
2012-13,Boys,Virginia,Football 11-player,303.0,25965
2012-13,Boys,Virginia,Golf,289.0,2718
2012-13,Boys,Washington,Cross Country,289.0,6753
2012-13,Boys,Washington,Football 11-player,295.0,21278
2012-13,Boys,Washington,Golf,272.0,3547
2012-13,Boys,West Virginia,Cross Country,93.0,887
2012-13,Boys,West Virginia,Football 11-player,117.0,5978
2012-13,Boys,West Virginia,Golf,108.0,1016
2012-13,Boys,Wisconsin,Cross Country,393.0,7338
2012-13,Boys,Wisconsin,Football 11-player,424.0,27840
2012-13,Boys,Wisconsin,Golf,363.0,6196
2012-13,Boys,Wyoming,Cross Country,41.0,538
2012-13,Boys,Wyoming,Football 11-player,55.0,2712
2012-13,Boys,Wyoming,Golf,39.0,486
2012-13,Boys,Alaska,Ice Hockey,25.0,597
2012-13,Boys,Alaska,Lacrosse,,14
2012-13,Boys,Alaska,Riflery,14.0,158
2012-13,Boys,Alaska,Skiing Cross Country,29.0,451
2012-13,Boys,Arkansas,Riflery,6.0,78
2012-13,Boys,California,Ice Hockey,21.0,247
2012-13,Boys,California,Lacrosse,204.0,8813
2012-13,Boys,California,Riflery,2.0,13
2012-13,Boys,California,Skiing Cross Country,4.0,15
2012-13,Boys,Colorado,Ice Hockey,30.0,810
2012-13,Boys,Colorado,Lacrosse,69.0,3845
2012-13,Boys,Colorado,Skiing Cross Country,14.0,119
2012-13,Boys,Connecticut,Ice Hockey,59.0,1527
2012-13,Boys,Connecticut,Lacrosse,93.0,4645
2012-13,Boys,Delaware,Lacrosse,45.0,1752
2012-13,Boys,Florida,Ice Hockey,,162
2012-13,Boys,Florida,Lacrosse,162.0,4902
2012-13,Boys,Georgia,Lacrosse,80.0,3436
2012-13,Boys,Georgia,Riflery,116.0,828
2012-13,Boys,Illinois,Lacrosse,86.0,605
2012-13,Boys,Kentucky,Lacrosse,12.0,440
2012-13,Boys,Maine,Ice Hockey,62.0,1179
2012-13,Boys,Maine,Lacrosse,47.0,1867
2012-13,Boys,Maine,Riflery,2.0,16
2012-13,Boys,Maine,Skiing Cross Country,43.0,355
2012-13,Boys,Maryland,Ice Hockey,1.0,18
2012-13,Boys,Maryland,Lacrosse,150.0,7056
2012-13,Boys,Massachusetts,Ice Hockey,298.0,7063
2012-13,Boys,Massachusetts,Lacrosse,221.0,9487
2012-13,Boys,Massachusetts,Skiing Cross Country,20.0,343
2012-13,Boys,Michigan,Ice Hockey,243.0,3791
2012-13,Boys,Michigan,Lacrosse,124.0,5064
2012-13,Boys,Michigan,Riflery,7.0,64
2012-13,Boys,Michigan,Skiing Cross Country,4.0,46
2012-13,Boys,Minnesota,Ice Hockey,277.0,5801
2012-13,Boys,Minnesota,Lacrosse,76.0,3207
2012-13,Boys,Minnesota,Riflery,,111
2012-13,Boys,Minnesota,Skiing Cross Country,111.0,1855
2012-13,Boys,New Hampshire,Ice Hockey,42.0,1024
2012-13,Boys,New Hampshire,Lacrosse,46.0,2025
2012-13,Boys,New Hampshire,Skiing Cross Country,31.0,275
2012-13,Boys,New Jersey,Ice Hockey,132.0,3565
2012-13,Boys,New Jersey,Lacrosse,181.0,9003
2012-13,Boys,New Jersey,Skiing Cross Country,17.0,236
2012-13,Boys,New York,Ice Hockey,150.0,3238
2012-13,Boys,New York,Lacrosse,328.0,16169
2012-13,Boys,New York,Riflery,19.0,276
2012-13,Boys,New York,Skiing Cross Country,35.0,395
2012-13,Boys,North Carolina,Lacrosse,83.0,2490
2012-13,Boys,North Dakota,Ice Hockey,32.0,589
2012-13,Boys,Ohio,Ice Hockey,84.0,1843
2012-13,Boys,Ohio,Lacrosse,87.0,4041
2012-13,Boys,Ohio,Riflery,2.0,25
2012-13,Boys,Pennsylvania,Ice Hockey,,180
2012-13,Boys,Pennsylvania,Lacrosse,180.0,5760
2012-13,Boys,Pennsylvania,Riflery,48.0,480
2012-13,Boys,Rhode Island,Ice Hockey,38.0,801
2012-13,Boys,Rhode Island,Lacrosse,29.0,1075
2012-13,Boys,South Carolina,Lacrosse,32.0,1398
2012-13,Boys,Vermont,Ice Hockey,19.0,310
2012-13,Boys,Vermont,Lacrosse,21.0,779
2012-13,Boys,Vermont,Skiing Cross Country,15.0,175
2012-13,Boys,Virginia,Lacrosse,80.0,3828
2012-13,Boys,Wisconsin,Ice Hockey,88.0,2795
2012-13,Boys,Wyoming,Skiing Cross Country,7.0,81
2012-13,Boys,Wyoming,Lacrosse,,58
2012-13,Boys,Alabama,Skiing Alpine,,157
2012-13,Boys,Alabama,Soccer,157.0,3910
2012-13,Boys,Alabama,Swimming and Diving,42.0,290
2012-13,Boys,Alabama,Tennis,163.0,1680
2012-13,Boys,Alaska,Skiing Alpine,,36
2012-13,Boys,Alaska,Soccer,36.0,998
2012-13,Boys,Alaska,Swimming and Diving,38.0,450
2012-13,Boys,Alaska,Tennis,17.0,231
2012-13,Boys,Arizona,Skiing Alpine,,189
2012-13,Boys,Arizona,Soccer,189.0,7127
2012-13,Boys,Arizona,Swimming and Diving,128.0,3060
2012-13,Boys,Arizona,Tennis,163.0,2284
2012-13,Boys,Arkansas,Skiing Alpine,,73
2012-13,Boys,Arkansas,Soccer,73.0,1916
2012-13,Boys,Arkansas,Swimming and Diving,27.0,320
2012-13,Boys,Arkansas,Tennis,95.0,840
2012-13,Boys,California,Skiing Alpine,31.0,233
2012-13,Boys,California,Soccer,1250.0,47861
2012-13,Boys,California,Swimming and Diving,859.0,22971
2012-13,Boys,California,Tennis,955.0,19039
2012-13,Boys,Colorado,Skiing Alpine,14.0,148
2012-13,Boys,Colorado,Soccer,196.0,7145
2012-13,Boys,Colorado,Swimming and Diving,90.0,2084
2012-13,Boys,Colorado,Tennis,124.0,2976
2012-13,Boys,Connecticut,Skiing Alpine,,171
2012-13,Boys,Connecticut,Soccer,171.0,6871
2012-13,Boys,Connecticut,Swimming and Diving,101.0,2185
2012-13,Boys,Connecticut,Tennis,139.0,2514
2012-13,Boys,Delaware,Skiing Alpine,,49
2012-13,Boys,Delaware,Soccer,49.0,1932
2012-13,Boys,Delaware,Swimming and Diving,36.0,594
2012-13,Boys,Delaware,Tennis,34.0,488
2012-13,Boys,Florida,Skiing Alpine,,560
2012-13,Boys,Florida,Soccer,560.0,14161
2012-13,Boys,Florida,Swimming and Diving,442.0,6835
2012-13,Boys,Florida,Tennis,492.0,4499
2012-13,Boys,Georgia,Skiing Alpine,,367
2012-13,Boys,Georgia,Soccer,367.0,10638
2012-13,Boys,Georgia,Swimming and Diving,235.0,3587
2012-13,Boys,Hawaii,Skiing Alpine,,53
2012-13,Boys,Hawaii,Soccer,53.0,1250
2012-13,Boys,Hawaii,Swimming and Diving,60.0,505
2012-13,Boys,Hawaii,Tennis,63.0,532
2012-13,Boys,Idaho,Skiing Alpine,,70
2012-13,Boys,Idaho,Soccer,70.0,1989
2012-13,Boys,Idaho,Swimming and Diving,,54
2012-13,Boys,Idaho,Tennis,54.0,1018
2012-13,Boys,Illinois,Skiing Alpine,,438
2012-13,Boys,Illinois,Soccer,438.0,19098
2012-13,Boys,Illinois,Swimming and Diving,247.0,6744
2012-13,Boys,Illinois,Tennis,300.0,6670
2012-13,Boys,Indiana,Skiing Alpine,,298
2012-13,Boys,Indiana,Soccer,298.0,8622
2012-13,Boys,Indiana,Swimming and Diving,231.0,3648
2012-13,Boys,Indiana,Tennis,299.0,4551
2012-13,Boys,Iowa,Skiing Alpine,,151
2012-13,Boys,Iowa,Soccer,151.0,5820
2012-13,Boys,Iowa,Swimming and Diving,46.0,1451
2012-13,Boys,Iowa,Tennis,109.0,2359
2012-13,Boys,Kansas,Skiing Alpine,,105
2012-13,Boys,Kansas,Soccer,105.0,4212
2012-13,Boys,Kansas,Swimming and Diving,67.0,1619
2012-13,Boys,Kansas,Tennis,122.0,2379
2012-13,Boys,Kentucky,Skiing Alpine,,188
2012-13,Boys,Kentucky,Soccer,188.0,6059
2012-13,Boys,Kentucky,Swimming and Diving,126.0,1580
2012-13,Boys,Kentucky,Tennis,211.0,2397
2012-13,Boys,Louisiana,Skiing Alpine,,157
2012-13,Boys,Louisiana,Soccer,157.0,4424
2012-13,Boys,Louisiana,Swimming and Diving,138.0,1193
2012-13,Boys,Louisiana,Tennis,168.0,1497
2012-13,Boys,Maine,Skiing Alpine,42.0,305
2012-13,Boys,Maine,Soccer,136.0,4169
2012-13,Boys,Maine,Swimming and Diving,55.0,689
2012-13,Boys,Maryland,Skiing Alpine,,177
2012-13,Boys,Maryland,Soccer,177.0,6577
2012-13,Boys,Maryland,Swimming and Diving,107.0,1941
2012-13,Boys,Maryland,Tennis,179.0,2343
2012-13,Boys,Massachusetts,Skiing Alpine,74.0,1070
2012-13,Boys,Massachusetts,Soccer,352.0,13338
2012-13,Boys,Massachusetts,Swimming and Diving,206.0,3025
2012-13,Boys,Massachusetts,Tennis,263.0,3624
2012-13,Boys,Michigan,Skiing Alpine,94.0,825
2012-13,Boys,Michigan,Soccer,485.0,14273
2012-13,Boys,Michigan,Swimming and Diving,254.0,5547
2012-13,Boys,Michigan,Tennis,310.0,6504
2012-13,Boys,Minnesota,Skiing Alpine,116.0,1020
2012-13,Boys,Minnesota,Soccer,242.0,8892
2012-13,Boys,Minnesota,Swimming and Diving,151.0,3704
2012-13,Boys,Minnesota,Tennis,196.0,4935
2012-13,Boys,Mississippi,Skiing Alpine,,134
2012-13,Boys,Mississippi,Soccer,134.0,3889
2012-13,Boys,Mississippi,Swimming and Diving,62.0,1563
2012-13,Boys,Mississippi,Tennis,178.0,2151
2012-13,Boys,Missouri,Skiing Alpine,,234
2012-13,Boys,Missouri,Soccer,234.0,8169
2012-13,Boys,Missouri,Swimming and Diving,102.0,1991
2012-13,Boys,Missouri,Tennis,183.0,3502
2012-13,Boys,Montana,Skiing Alpine,,30
2012-13,Boys,Montana,Soccer,30.0,835
2012-13,Boys,Montana,Swimming and Diving,19.0,186
2012-13,Boys,Montana,Tennis,39.0,801
2012-13,Boys,Nebraska,Skiing Alpine,,72
2012-13,Boys,Nebraska,Soccer,72.0,2521
2012-13,Boys,Nebraska,Swimming and Diving,55.0,839
2012-13,Boys,Nebraska,Tennis,60.0,959
2012-13,Boys,Nevada,Skiing Alpine,18.0,211
2012-13,Boys,Nevada,Soccer,66.0,2256
2012-13,Boys,Nevada,Swimming and Diving,58.0,887
2012-13,Boys,Nevada,Tennis,56.0,748
2012-13,Boys,New Hampshire,Skiing Alpine,52.0,568
2012-13,Boys,New Hampshire,Soccer,85.0,3069
2012-13,Boys,New Hampshire,Swimming and Diving,48.0,445
2012-13,Boys,New Jersey,Skiing Alpine,,383
2012-13,Boys,New Jersey,Soccer,383.0,18294
2012-13,Boys,New Jersey,Swimming and Diving,245.0,5418
2012-13,Boys,New Jersey,Tennis,322.0,5955
2012-13,Boys,New Mexico,Skiing Alpine,,71
2012-13,Boys,New Mexico,Soccer,71.0,2349
2012-13,Boys,New Mexico,Swimming and Diving,43.0,626
2012-13,Boys,New Mexico,Tennis,64.0,687
2012-13,Boys,New York,Skiing Alpine,85.0,873
2012-13,Boys,New York,Soccer,696.0,23669
2012-13,Boys,New York,Swimming and Diving,298.0,6833
2012-13,Boys,New York,Tennis,502.0,10036
2012-13,Boys,North Carolina,Skiing Alpine,,362
2012-13,Boys,North Carolina,Soccer,362.0,13487
2012-13,Boys,North Carolina,Swimming and Diving,291.0,3854
2012-13,Boys,North Carolina,Tennis,327.0,4274
2012-13,Boys,North Dakota,Skiing Alpine,,15
2012-13,Boys,North Dakota,Soccer,15.0,593
2012-13,Boys,North Dakota,Swimming and Diving,18.0,345
2012-13,Boys,North Dakota,Tennis,20.0,280
2012-13,Boys,Ohio,Skiing Alpine,2.0,20
2012-13,Boys,Ohio,Soccer,578.0,14730
2012-13,Boys,Ohio,Swimming and Diving,407.0,5480
2012-13,Boys,Ohio,Tennis,436.0,5735
2012-13,Boys,Oklahoma,Skiing Alpine,,85
2012-13,Boys,Oklahoma,Soccer,85.0,3785
2012-13,Boys,Oklahoma,Swimming and Diving,46.0,781
2012-13,Boys,Oklahoma,Tennis,83.0,1345
2012-13,Boys,Oregon,Skiing Alpine,,177
2012-13,Boys,Oregon,Soccer,177.0,5758
