survey_year,gender,state,sport,schools,participants
2018-19,Boys,Alabama,Baseball,396.0,14100
2018-19,Boys,Alabama,Basketball,413.0,13648
2018-19,Boys,Alabama,Bowling,108.0,731
2018-19,Boys,Alaska,Baseball,25.0,717
2018-19,Boys,Alaska,Basketball,120.0,1920
2018-19,Boys,Alaska,Bowling,8.0,110
2018-19,Boys,Alaska,Competitive Spirit Squads,10.0,25
2018-19,Boys,Arkansas,Baseball,261.0,5489
2018-19,Boys,Arkansas,Basketball,286.0,5144
2018-19,Boys,Arkansas,Bowling,69.0,732
2018-19,Boys,Arkansas,Competitive Spirit Squads,35.0,77
2018-19,Boys,California,Baseball,1294.0,44347
2018-19,Boys,California,Basketball,1515.0,48111
2018-19,Boys,California,Bowling,2.0,17
2018-19,Boys,California,Competitive Spirit Squads,259.0,880
2018-19,Boys,Colorado,Baseball,286.0,7825
2018-19,Boys,Colorado,Basketball,336.0,11723
2018-19,Boys,Colorado,Bowling,,69
2018-19,Boys,Colorado,Competitive Spirit Squads,69.0,181
2018-19,Boys,Connecticut,Baseball,177.0,5663
2018-19,Boys,Connecticut,Basketball,183.0,5349
2018-19,Boys,Connecticut,Bowling,,41
2018-19,Boys,Connecticut,Competitive Spirit Squads,41.0,168
2018-19,Boys,Delaware,Baseball,50.0,1411
2018-19,Boys,Delaware,Basketball,56.0,1604
2018-19,Boys,Delaware,Bowling,1.0,9
2018-19,Boys,Delaware,Competitive Spirit Squads,,215
2018-19,Boys,Georgia,Baseball,435.0,12526
2018-19,Boys,Georgia,Basketball,446.0,12593
2018-19,Boys,Georgia,Bowling,,28
2018-19,Boys,Georgia,Competitive Spirit Squads,28.0,85
2018-19,Boys,Hawaii,Baseball,61.0,1669
2018-19,Boys,Hawaii,Basketball,68.0,1791
2018-19,Boys,Hawaii,Bowling,50.0,475
2018-19,Boys,Hawaii,Competitive Spirit Squads,48.0,141
2018-19,Boys,Illinois,Baseball,640.0,21598
2018-19,Boys,Illinois,Basketball,734.0,23674
2018-19,Boys,Illinois,Bowling,210.0,2972
2018-19,Boys,Indiana,Baseball,387.0,10449
2018-19,Boys,Indiana,Basketball,408.0,10767
2018-19,Boys,Iowa,Baseball,341.0,10615
2018-19,Boys,Iowa,Basketball,355.0,10964
2018-19,Boys,Iowa,Bowling,106.0,1870
2018-19,Boys,Kansas,Baseball,254.0,6493
2018-19,Boys,Kansas,Basketball,353.0,8788
2018-19,Boys,Kansas,Bowling,77.0,985
2018-19,Boys,Kentucky,Baseball,259.0,7143
2018-19,Boys,Kentucky,Basketball,269.0,6938
2018-19,Boys,Kentucky,Bowling,95.0,1081
2018-19,Boys,Kentucky,Competitive Spirit Squads,,166
2018-19,Boys,Louisiana,Baseball,351.0,8454
2018-19,Boys,Louisiana,Basketball,385.0,7848
2018-19,Boys,Louisiana,Bowling,95.0,679
2018-19,Boys,Louisiana,Competitive Spirit Squads,18.0,31
2018-19,Boys,Maryland,Baseball,186.0,5215
2018-19,Boys,Maryland,Basketball,196.0,5341
2018-19,Boys,Maryland,Bowling,15.0,142
2018-19,Boys,Massachusetts,Baseball,347.0,12356
2018-19,Boys,Massachusetts,Basketball,361.0,12719
2018-19,Boys,Michigan,Baseball,639.0,17211
2018-19,Boys,Michigan,Basketball,731.0,21119
2018-19,Boys,Michigan,Bowling,398.0,4302
2018-19,Boys,Minnesota,Baseball,436.0,13680
2018-19,Boys,Minnesota,Basketball,472.0,13840
2018-19,Boys,Mississippi,Baseball,244.0,7855
2018-19,Boys,Mississippi,Basketball,244.0,8620
2018-19,Boys,Mississippi,Bowling,62.0,709
2018-19,Boys,Mississippi,Competitive Spirit Squads,,100
2018-19,Boys,Missouri,Baseball,629.0,14617
2018-19,Boys,Missouri,Basketball,596.0,13752
2018-19,Boys,Missouri,Bowling,5.0,45
2018-19,Boys,Nebraska,Baseball,82.0,2500
2018-19,Boys,Nebraska,Basketball,298.0,7091
2018-19,Boys,Nevada,Baseball,95.0,3132
2018-19,Boys,Nevada,Basketball,108.0,3469
2018-19,Boys,Nevada,Bowling,37.0,335
2018-19,Boys,New Jersey,Baseball,391.0,14803
2018-19,Boys,New Jersey,Basketball,411.0,14939
2018-19,Boys,New Jersey,Bowling,243.0,3145
2018-19,Boys,New Mexico,Baseball,111.0,3070
2018-19,Boys,New Mexico,Basketball,153.0,3902
2018-19,Boys,New Mexico,Bowling,26.0,266
2018-19,Boys,New Mexico,Competitive Spirit Squads,76.0,117
2018-19,Boys,New York,Baseball,686.0,18587
2018-19,Boys,New York,Basketball,745.0,19772
2018-19,Boys,New York,Bowling,387.0,4106
2018-19,Boys,New York,Competitive Spirit Squads,,144
2018-19,Boys,North Carolina,Baseball,408.0,10816
2018-19,Boys,North Carolina,Basketball,416.0,11152
2018-19,Boys,North Dakota,Baseball,113.0,1601
2018-19,Boys,North Dakota,Basketball,161.0,2914
2018-19,Boys,Ohio,Baseball,776.0,22498
2018-19,Boys,Ohio,Basketball,791.0,22787
2018-19,Boys,Ohio,Bowling,435.0,5545
2018-19,Boys,Ohio,Competitive Spirit Squads,,628
2018-19,Boys,Oregon,Baseball,224.0,5490
2018-19,Boys,Oregon,Basketball,288.0,7620
2018-19,Boys,Oregon,Competitive Spirit Squads,,258
2018-19,Boys,Pennsylvania,Baseball,657.0,21024
2018-19,Boys,Pennsylvania,Basketball,719.0,21570
2018-19,Boys,Pennsylvania,Bowling,147.0,1470
2018-19,Boys,Rhode Island,Baseball,48.0,1486
2018-19,Boys,Rhode Island,Basketball,50.0,1855
2018-19,Boys,Rhode Island,Competitive Spirit Squads,,7
2018-19,Boys,South Carolina,Baseball,207.0,6955
2018-19,Boys,South Carolina,Basketball,215.0,6740
2018-19,Boys,South Dakota,Baseball,,171
2018-19,Boys,South Dakota,Basketball,171.0,3460
2018-19,Boys,Tennessee,Baseball,369.0,8722
2018-19,Boys,Tennessee,Basketball,399.0,8854
2018-19,Boys,Tennessee,Bowling,158.0,1440
2018-19,Boys,Utah,Baseball,127.0,3572
2018-19,Boys,Utah,Basketball,139.0,3792
2018-19,Boys,Vermont,Baseball,34.0,692
2018-19,Boys,Vermont,Basketball,35.0,966
2018-19,Boys,Vermont,Bowling,9.0,66
2018-19,Boys,Vermont,Competitive Spirit Squads,1.0,1
2018-19,Boys,Washington,Baseball,325.0,9319
2018-19,Boys,Washington,Basketball,377.0,11440
2018-19,Boys,Washington,Bowling,,90
2018-19,Boys,Washington,Competitive Spirit Squads,90.0,201
2018-19,Boys,West Virginia,Baseball,122.0,2750
2018-19,Boys,West Virginia,Basketball,124.0,3052
2018-19,Boys,Wisconsin,Baseball,445.0,12060
2018-19,Boys,Wisconsin,Basketball,487.0,14453
2018-19,Boys,Wyoming,Baseball,,71
2018-19,Boys,Wyoming,Basketball,71.0,1757
2018-19,Boys,Alabama,Cross Country,258.0,3804
2018-19,Boys,Alabama,Football 11-player,386.0,32366
2018-19,Boys,Alabama,Golf,288.0,1690
2018-19,Boys,Arizona,Cross Country,237.0,3507
2018-19,Boys,Arizona,Football 11-player,209.0,16498
2018-19,Boys,Arizona,Golf,195.0,1634
2018-19,Boys,California,Cross Country,1354.0,31880
2018-19,Boys,California,Football 11-player,1069.0,91305
2018-19,Boys,California,Golf,1015.0,11023
2018-19,Boys,California,Gymnastics,3.0,5
2018-19,Boys,Connecticut,Cross Country,174.0,4038
2018-19,Boys,Connecticut,Football 11-player,144.0,9017
2018-19,Boys,Connecticut,Golf,55.0,1589
2018-19,Boys,Delaware,Cross Country,51.0,1060
2018-19,Boys,Delaware,Football 11-player,45.0,2843
2018-19,Boys,Delaware,Golf,44.0,334
