survey_year,gender,state,sport,schools,participants
2016-17,Boys,Alabama,Baseball,391.0,15602.0
2016-17,Boys,Alabama,Basketball,406.0,13000.0
2016-17,Boys,Alabama,Bowling,91.0,719.0
2016-17,Boys,Alaska,Baseball,32.0,672.0
2016-17,Boys,Alaska,Basketball,131.0,2160.0
2016-17,Boys,Alaska,Bowling,8.0,93.0
2016-17,Boys,Alaska,Competitive Spirit Squads,17.0,6.0
2016-17,Boys,Arizona,Baseball,240.0,7824.0
2016-17,Boys,Arizona,Basketball,260.0,8129.0
2016-17,Boys,Arizona,Competitive Spirit Squads,99.0,319.0
2016-17,Boys,Arkansas,Baseball,249.0,5667.0
2016-17,Boys,Arkansas,Basketball,271.0,5457.0
2016-17,Boys,Arkansas,Bowling,68.0,639.0
2016-17,Boys,Arkansas,Competitive Spirit Squads,21.0,54.0
2016-17,Boys,California,Baseball,1232.0,43913.0
2016-17,Boys,California,Basketball,1433.0,46114.0
2016-17,Boys,California,Bowling,11.0,108.0
2016-17,Boys,Colorado,Baseball,286.0,8371.0
2016-17,Boys,Colorado,Basketball,336.0,9179.0
2016-17,Boys,Colorado,Competitive Spirit Squads,69.0,165.0
2016-17,Boys,Connecticut,Baseball,178.0,5894.0
2016-17,Boys,Connecticut,Basketball,184.0,5349.0
2016-17,Boys,Connecticut,Competitive Spirit Squads,41.0,152.0
2016-17,Boys,Delaware,Baseball,55.0,1525.0
2016-17,Boys,Delaware,Basketball,59.0,1653.0
2016-17,Boys,Delaware,Competitive Spirit Squads,,26.0
2016-17,Boys,District of Columbia,Baseball,29.0,655.0
2016-17,Boys,District of Columbia,Basketball,40.0,1035.0
2016-17,Boys,Florida,Baseball,641.0,21062.0
2016-17,Boys,Florida,Basketball,704.0,21858.0
2016-17,Boys,Florida,Bowling,184.0,1479.0
2016-17,Boys,Florida,Competitive Spirit Squads,,226.0
2016-17,Boys,Georgia,Baseball,429.0,12621.0
2016-17,Boys,Georgia,Basketball,443.0,13012.0
2016-17,Boys,Georgia,Competitive Spirit Squads,39.0,108.0
2016-17,Boys,Hawaii,Baseball,61.0,1715.0
2016-17,Boys,Hawaii,Basketball,65.0,1736.0
2016-17,Boys,Hawaii,Bowling,48.0,450.0
2016-17,Boys,Hawaii,Competitive Spirit Squads,19.0,48.0
2016-17,Boys,Idaho,Baseball,98.0,2572.0
2016-17,Boys,Idaho,Basketball,151.0,3870.0
2016-17,Boys,Idaho,Competitive Spirit Squads,44.0,115.0
2016-17,Boys,Illinois,Baseball,659.0,22606.0
2016-17,Boys,Illinois,Basketball,739.0,24335.0
2016-17,Boys,Illinois,Bowling,197.0,2528.0
2016-17,Boys,Indiana,Baseball,387.0,10757.0
2016-17,Boys,Indiana,Basketball,407.0,11200.0
2016-17,Boys,Iowa,Baseball,345.0,10445.0
2016-17,Boys,Iowa,Basketball,359.0,11106.0
2016-17,Boys,Iowa,Bowling,102.0,1801.0
2016-17,Boys,Kansas,Baseball,242.0,6564.0
2016-17,Boys,Kansas,Basketball,353.0,8881.0
2016-17,Boys,Kansas,Bowling,74.0,920.0
2016-17,Boys,Kentucky,Baseball,258.0,7302.0
2016-17,Boys,Kentucky,Basketball,270.0,7097.0
2016-17,Boys,Kentucky,Bowling,94.0,992.0
2016-17,Boys,Kentucky,Competitive Spirit Squads,,173.0
2016-17,Boys,Louisiana,Baseball,343.0,8563.0
2016-17,Boys,Louisiana,Basketball,377.0,8047.0
2016-17,Boys,Louisiana,Bowling,90.0,593.0
2016-17,Boys,Maine,Baseball,132.0,3205.0
2016-17,Boys,Maine,Basketball,141.0,3623.0
2016-17,Boys,Maine,Bowling,4.0,31.0
2016-17,Boys,Maine,Competitive Spirit Squads,31.0,39.0
2016-17,Boys,Maryland,Baseball,190.0,5468.0
2016-17,Boys,Maryland,Basketball,193.0,5501.0
2016-17,Boys,Maryland,Bowling,4.0,28.0
2016-17,Boys,Massachusetts,Baseball,348.0,12743.0
2016-17,Boys,Massachusetts,Basketball,363.0,12698.0
2016-17,Boys,Michigan,Baseball,635.0,17989.0
2016-17,Boys,Michigan,Basketball,722.0,21263.0
2016-17,Boys,Michigan,Bowling,363.0,3792.0
2016-17,Boys,Minnesota,Baseball,445.0,13778.0
2016-17,Boys,Minnesota,Basketball,478.0,13725.0
2016-17,Boys,Mississippi,Baseball,241.0,7575.0
2016-17,Boys,Mississippi,Basketball,241.0,8520.0
2016-17,Boys,Mississippi,Bowling,60.0,690.0
2016-17,Boys,Mississippi,Competitive Spirit Squads,20.0,125.0
2016-17,Boys,Missouri,Baseball,610.0,14465.0
2016-17,Boys,Missouri,Basketball,561.0,14259.0
2016-17,Boys,Missouri,Bowling,12.0,65.0
2016-17,Boys,Montana,Baseball,,175.0
2016-17,Boys,Montana,Basketball,175.0,3506.0
2016-17,Boys,Nebraska,Baseball,79.0,2501.0
2016-17,Boys,Nebraska,Basketball,301.0,7162.0
2016-17,Boys,Nevada,Baseball,93.0,2579.0
2016-17,Boys,Nevada,Basketball,102.0,3106.0
2016-17,Boys,Nevada,Bowling,70.0,285.0
2016-17,Boys,New Hampshire,Baseball,84.0,2418.0
2016-17,Boys,New Hampshire,Basketball,87.0,2452.0
2016-17,Boys,New Hampshire,Bowling,12.0,130.0
2016-17,Boys,New Hampshire,Competitive Spirit Squads,91.0,20.0
2016-17,Boys,New Jersey,Baseball,394.0,15241.0
2016-17,Boys,New Jersey,Basketball,409.0,15134.0
2016-17,Boys,New Jersey,Bowling,229.0,2800.0
2016-17,Boys,New Mexico,Baseball,109.0,3287.0
2016-17,Boys,New Mexico,Basketball,155.0,4143.0
2016-17,Boys,New Mexico,Bowling,24.0,213.0
2016-17,Boys,New Mexico,Competitive Spirit Squads,70.0,175.0
2016-17,Boys,New York,Baseball,722.0,19658.0
2016-17,Boys,New York,Basketball,766.0,20036.0
2016-17,Boys,New York,Bowling,389.0,4266.0
2016-17,Boys,North Carolina,Baseball,398.0,10999.0
2016-17,Boys,North Carolina,Basketball,407.0,10914.0
2016-17,Boys,North Dakota,Baseball,116.0,1525.0
2016-17,Boys,North Dakota,Basketball,162.0,2891.0
2016-17,Boys,Ohio,Baseball,777.0,23187.0
2016-17,Boys,Ohio,Basketball,801.0,22412.0
2016-17,Boys,Ohio,Bowling,398.0,4460.0
2016-17,Boys,Ohio,Competitive Spirit Squads,24.0,314.0
2016-17,Boys,Oklahoma,Baseball,438.0,9239.0
2016-17,Boys,Oklahoma,Basketball,475.0,10382.0
2016-17,Boys,Oklahoma,Competitive Spirit Squads,74.0,126.0
2016-17,Boys,Oregon,Baseball,222.0,5927.0
2016-17,Boys,Oregon,Basketball,282.0,7749.0
2016-17,Boys,Oregon,Competitive Spirit Squads,,156.0
2016-17,Boys,Pennsylvania,Baseball,665.0,21280.0
2016-17,Boys,Pennsylvania,Basketball,722.0,21660.0
2016-17,Boys,Pennsylvania,Bowling,141.0,1410.0
2016-17,Boys,Rhode Island,Baseball,47.0,1506.0
2016-17,Boys,Rhode Island,Basketball,48.0,1546.0
2016-17,Boys,Rhode Island,Competitive Spirit Squads,,15.0
2016-17,Boys,South Carolina,Baseball,206.0,7168.0
2016-17,Boys,South Carolina,Basketball,212.0,6842.0
2016-17,Boys,South Dakota,Baseball,,175.0
2016-17,Boys,South Dakota,Basketball,175.0,3492.0
2016-17,Boys,Tennessee,Baseball,370.0,8944.0
2016-17,Boys,Tennessee,Basketball,394.0,8693.0
2016-17,Boys,Tennessee,Bowling,153.0,1496.0
2016-17,Boys,Texas,Baseball,1133.0,47845.0
2016-17,Boys,Texas,Basketball,1299.0,70040.0
2016-17,Boys,Utah,Baseball,125.0,3653.0
2016-17,Boys,Utah,Basketball,139.0,3885.0
2016-17,Boys,Vermont,Baseball,34.0,692.0
2016-17,Boys,Vermont,Basketball,35.0,966.0
2016-17,Boys,Vermont,Bowling,9.0,66.0
2016-17,Boys,Vermont,Competitive Spirit Squads,1.0,1.0
2016-17,Boys,Virginia,Baseball,310.0,9235.0
2016-17,Boys,Virginia,Basketball,314.0,9333.0
2016-17,Boys,Virginia,Competitive Spirit Squads,52.0,95.0
2016-17,Boys,Washington,Baseball,340.0,10036.0
2016-17,Boys,Washington,Basketball,387.0,11575.0
2016-17,Boys,West Virginia,Baseball,123.0,2793.0
2016-17,Boys,West Virginia,Basketball,125.0,3153.0
2016-17,Boys,Wisconsin,Baseball,438.0,12524.0
2016-17,Boys,Wisconsin,Basketball,485.0,14646.0
2016-17,Boys,Wyoming,Basketball,70.0,1780.0
2016-17,Boys,Wyoming,Competitive Spirit Squads,33.0,47.0
2016-17,Boys,Alabama,Cross Country,256.0,3603.0
2016-17,Boys,Alabama,Football 11-player,384.0,30404.0
2016-17,Boys,Alabama,Golf,286.0,1725.0
2016-17,Boys,Alaska,Cross Country,114.0,1222.0
2016-17,Boys,Alaska,Football 11-player,32.0,1854.0
2016-17,Boys,Alaska,Gymnastics,1.0,1.0
2016-17,Boys,Arizona,Cross Country,229.0,3719.0
2016-17,Boys,Arizona,Football 11-player,203.0,17761.0
2016-17,Boys,Arizona,Golf,195.0,1676.0
2016-17,Boys,Arkansas,Cross Country,149.0,1648.0
2016-17,Boys,Arkansas,Football 11-player,201.0,10732.0
2016-17,Boys,Arkansas,Golf,199.0,1337.0
