survey_year,gender,state,sport,schools,participants
2008-09,Girls,Alabama,Basketball,403.0,5411.0
2008-09,Girls,Alabama,Cross Country,162.0,1086.0
2008-09,Girls,Alaska,Basketball,144.0,1858.0
2008-09,Girls,Alaska,Bowling,,68.0
2008-09,Girls,Alaska,Competitive Spirit Squads,,341.0
2008-09,Girls,Alaska,Cross Country,95.0,777.0
2008-09,Girls,Arizona,Basketball,246.0,6758.0
2008-09,Girls,Arizona,Competitive Spirit Squads,113.0,3626.0
2008-09,Girls,Arizona,Cross Country,187.0,2269.0
2008-09,Girls,Arkansas,Basketball,272.0,4759.0
2008-09,Girls,Arkansas,Bowling,56.0,506.0
2008-09,Girls,Arkansas,Competitive Spirit Squads,102.0,1956.0
2008-09,Girls,Arkansas,Cross Country,120.0,1162.0
2008-09,Girls,California,Basketball,1245.0,32980.0
2008-09,Girls,California,Bowling,,78.0
2008-09,Girls,California,Competitive Spirit Squads,997.0,
2008-09,Girls,California,Cross Country,1034.0,
2008-09,Girls,Colorado,Basketball,326.0,7211.0
2008-09,Girls,Colorado,Competitive Spirit Squads,335.0,5341.0
2008-09,Girls,Colorado,Cross Country,221.0,3535.0
2008-09,Girls,Connecticut,Basketball,178.0,4065.0
2008-09,Girls,Connecticut,Competitive Spirit Squads,155.0,
2008-09,Girls,Connecticut,Cross Country,167.0,2691.0
2008-09,Girls,Delaware,Basketball,52.0,1011.0
2008-09,Girls,Delaware,Competitive Spirit Squads,12.0,207.0
2008-09,Girls,Delaware,Cross Country,42.0,613.0
2008-09,Girls,District of Columbia,Basketball,15.0,205.0
2008-09,Girls,District of Columbia,Competitive Spirit Squads,14.0,133.0
2008-09,Girls,District of Columbia,Cross Country,11.0,65.0
2008-09,Girls,Florida,Basketball,597.0,10390.0
2008-09,Girls,Florida,Bowling,147.0,1248.0
2008-09,Girls,Florida,Competitive Spirit Squads,219.0,5522.0
2008-09,Girls,Florida,Cross Country,507.0,6158.0
2008-09,Girls,Georgia,Basketball,394.0,9177.0
2008-09,Girls,Georgia,Competitive Spirit Squads,231.0,5195.0
2008-09,Girls,Georgia,Cross Country,351.0,4615.0
2008-09,Girls,Hawaii,Basketball,62.0,1286.0
2008-09,Girls,Hawaii,Bowling,57.0,516.0
2008-09,Girls,Hawaii,Competitive Spirit Squads,41.0,787.0
2008-09,Girls,Hawaii,Cross Country,69.0,981.0
2008-09,Girls,Idaho,Basketball,147.0,3389.0
2008-09,Girls,Idaho,Competitive Spirit Squads,83.0,1289.0
2008-09,Girls,Idaho,Cross Country,104.0,1190.0
2008-09,Girls,Illinois,Basketball,690.0,18178.0
2008-09,Girls,Illinois,Bowling,231.0,3290.0
2008-09,Girls,Illinois,Competitive Spirit Squads,319.0,7943.0
2008-09,Girls,Illinois,Cross Country,522.0,9121.0
2008-09,Girls,Indiana,Basketball,397.0,8980.0
2008-09,Girls,Indiana,Cross Country,384.0,4277.0
2008-09,Girls,Iowa,Basketball,383.0,8952.0
2008-09,Girls,Iowa,Bowling,61.0,1108.0
2008-09,Girls,Iowa,Cross Country,314.0,4194.0
2008-09,Girls,Kansas,Basketball,353.0,7282.0
2008-09,Girls,Kansas,Bowling,63.0,806.0
2008-09,Girls,Kansas,Cross Country,287.0,2721.0
2008-09,Girls,Kentucky,Basketball,264.0,5852.0
2008-09,Girls,Kentucky,Bowling,53.0,791.0
2008-09,Girls,Kentucky,Competitive Spirit Squads,248.0,4828.0
2008-09,Girls,Kentucky,Cross Country,222.0,2175.0
2008-09,Girls,Louisiana,Basketball,378.0,5536.0
2008-09,Girls,Louisiana,Bowling,39.0,228.0
2008-09,Girls,Louisiana,Cross Country,262.0,2691.0
2008-09,Girls,Maine,Basketball,149.0,3378.0
2008-09,Girls,Maine,Bowling,,63.0
2008-09,Girls,Maine,Competitive Spirit Squads,96.0,
2008-09,Girls,Maine,Cross Country,103.0,1038.0
2008-09,Girls,Maryland,Basketball,187.0,4624.0
2008-09,Girls,Maryland,Bowling,28.0,92.0
2008-09,Girls,Maryland,Cross Country,181.0,2937.0
2008-09,Girls,Massachusetts,Basketball,358.0,10125.0
2008-09,Girls,Massachusetts,Cross Country,294.0,5118.0
2008-09,Girls,Michigan,Basketball,714.0,18187.0
2008-09,Girls,Michigan,Bowling,304.0,2709.0
2008-09,Girls,Michigan,Competitive Spirit Squads,331.0,7320.0
2008-09,Girls,Michigan,Cross Country,596.0,7633.0
2008-09,Girls,Minnesota,Basketball,458.0,11276.0
2008-09,Girls,Minnesota,Cross Country,332.0,4407.0
2008-09,Girls,Mississippi,Basketball,267.0,6941.0
2008-09,Girls,Mississippi,Bowling,48.0,359.0
2008-09,Girls,Mississippi,Competitive Spirit Squads,150.0,2700.0
2008-09,Girls,Mississippi,Cross Country,151.0,1375.0
2008-09,Girls,Missouri,Basketball,548.0,13250.0
2008-09,Girls,Missouri,Cross Country,337.0,5130.0
2008-09,Girls,Montana,Basketball,179.0,3177.0
2008-09,Girls,Montana,Cross Country,90.0,849.0
2008-09,Girls,Nebraska,Basketball,310.0,6638.0
2008-09,Girls,Nebraska,Cross Country,194.0,1869.0
2008-09,Girls,Nevada,Basketball,100.0,2556.0
2008-09,Girls,Nevada,Bowling,33.0,266.0
2008-09,Girls,Nevada,Cross Country,78.0,784.0
2008-09,Girls,New Hampshire,Basketball,88.0,2107.0
2008-09,Girls,New Hampshire,Competitive Spirit Squads,66.0,1461.0
2008-09,Girls,New Hampshire,Cross Country,74.0,1029.0
2008-09,Girls,New Jersey,Basketball,403.0,9618.0
2008-09,Girls,New Jersey,Bowling,219.0,1857.0
2008-09,Girls,New Jersey,Cross Country,380.0,57125.0
2008-09,Girls,New Mexico,Basketball,156.0,3981.0
2008-09,Girls,New Mexico,Bowling,35.0,233.0
2008-09,Girls,New Mexico,Cross Country,111.0,1483.0
2008-09,Girls,New York,Basketball,,17750.0
2008-09,Girls,New York,Bowling,322.0,3450.0
2008-09,Girls,New York,Cross Country,554.0,7460.0
2008-09,Girls,North Carolina,Basketball,381.0,8119.0
2008-09,Girls,North Carolina,Competitive Spirit Squads,375.0,
2008-09,Girls,North Carolina,Cross Country,350.0,4439.0
2008-09,Girls,North Dakota,Basketball,164.0,2547.0
2008-09,Girls,North Dakota,Cross Country,62.0,485.0
2008-09,Girls,Ohio,Basketball,812.0,17806.0
2008-09,Girls,Ohio,Bowling,311.0,288.0
2008-09,Girls,Ohio,Competitive Spirit Squads,155.0,2867.0
2008-09,Girls,Ohio,Cross Country,716.0,8143.0
2008-09,Girls,Oklahoma,Basketball,481.0,8125.0
2008-09,Girls,Oklahoma,Competitive Spirit Squads,175.0,1863.0
2008-09,Girls,Oklahoma,Cross Country,178.0,1291.0
2008-09,Girls,Oregon,Basketball,287.0,6421.0
2008-09,Girls,Oregon,Cross Country,210.0,2909.0
2008-09,Girls,Pennsylvania,Basketball,725.0,21750.0
2008-09,Girls,Pennsylvania,Bowling,133.0,1330.0
2008-09,Girls,Pennsylvania,Cross Country,566.0,
2008-09,Girls,Rhode Island,Basketball,49.0,1082.0
2008-09,Girls,Rhode Island,Competitive Spirit Squads,26.0,508.0
2008-09,Girls,Rhode Island,Cross Country,,795.0
2008-09,Girls,South Carolina,Basketball,200.0,4962.0
2008-09,Girls,South Carolina,Bowling,,37.0
2008-09,Girls,South Carolina,Competitive Spirit Squads,87.0,2874.0
2008-09,Girls,South Carolina,Cross Country,148.0,2022.0
2008-09,Girls,South Dakota,Basketball,170.0,2898.0
2008-09,Girls,South Dakota,Competitive Spirit Squads,27.0,519.0
2008-09,Girls,South Dakota,Cross Country,131.0,698.0
2008-09,Girls,Tennessee,Basketball,364.0,6537.0
2008-09,Girls,Tennessee,Bowling,130.0,1167.0
2008-09,Girls,Tennessee,Cross Country,264.0,2799.0
2008-09,Girls,Texas,Basketball,1266.0,71218.0
2008-09,Girls,Texas,Cross Country,1229.0,
2008-09,Girls,Utah,Basketball,119.0,2776.0
2008-09,Girls,Utah,Cross Country,118.0,1461.0
2008-09,Girls,Vermont,Basketball,48.0,1165.0
2008-09,Girls,Vermont,Competitive Spirit Squads,15.0,219.0
2008-09,Girls,Vermont,Cross Country,38.0,440.0
2008-09,Girls,Virginia,Basketball,308.0,7951.0
2008-09,Girls,Virginia,Competitive Spirit Squads,209.0,4734.0
2008-09,Girls,Virginia,Cross Country,290.0,4436.0
2008-09,Girls,Washington,Basketball,326.0,8001.0
2008-09,Girls,Washington,Bowling,44.0,857.0
2008-09,Girls,Washington,Cross Country,207.0,3404.0
2008-09,Girls,West Virginia,Basketball,130.0,2417.0
2008-09,Girls,West Virginia,Cross Country,86.0,667.0
2008-09,Girls,Wisconsin,Basketball,477.0,12482.0
2008-09,Girls,Wisconsin,Cross Country,386.0,5813.0
2008-09,Girls,Wyoming,Basketball,71.0,1664.0
2008-09,Girls,Wyoming,Competitive Spirit Squads,33.0,675.0
2008-09,Girls,Wyoming,Cross Country,38.0,322.0
2008-09,Girls,Wyoming,Bowling,,56.0
2008-09,Girls,Alabama,Golf,106.0,317.0
2008-09,Girls,Alaska,Football 11-player,11.0,16.0
2008-09,Girls,Alaska,Gymnastics,13.0,164.0
2008-09,Girls,Arizona,Football 11-player,24.0,53.0
2008-09,Girls,Arizona,Golf,137.0,806.0
2008-09,Girls,Arkansas,Golf,147.0,637.0
2008-09,Girls,Arkansas,Gymnastics,,71.0
2008-09,Girls,California,Field Hockey,98.0,3925.0
2008-09,Girls,California,Football 11-player,35.0,141.0
2008-09,Girls,California,Golf,632.0,7017.0
2008-09,Girls,California,Gymnastics,54.0,1039.0
2008-09,Girls,Colorado,Field Hockey,15.0,45.0
2008-09,Girls,Colorado,Golf,154.0,1466.0
2008-09,Girls,Colorado,Gymnastics,45.0,652.0
2008-09,Girls,Connecticut,Field Hockey,79.0,3286.0
2008-09,Girls,Connecticut,Football 11-player,,15.0
2008-09,Girls,Connecticut,Golf,42.0,532.0
2008-09,Girls,Connecticut,Gymnastics,53.0,436.0
2008-09,Girls,Delaware,Field Hockey,46.0,1522.0
2008-09,Girls,Delaware,Golf,20.0,39.0
2008-09,Girls,District of Columbia,Golf,,21.0
2008-09,Girls,Florida,Golf,361.0,2255.0
2008-09,Girls,Georgia,Football 11-player,12.0,58.0
2008-09,Girls,Georgia,Golf,311.0,1554.0
2008-09,Girls,Georgia,Gymnastics,41.0,411.0
2008-09,Girls,Hawaii,Football 11-player,,19.0
2008-09,Girls,Hawaii,Golf,45.0,214.0
2008-09,Girls,Idaho,Golf,83.0,562.0
2008-09,Girls,Illinois,Golf,389.0,3151.0
2008-09,Girls,Illinois,Gymnastics,80.0,1657.0
2008-09,Girls,Indiana,Golf,286.0,2472.0
2008-09,Girls,Indiana,Gymnastics,85.0,830.0
2008-09,Girls,Iowa,Football 11-player,13.0,104.0
2008-09,Girls,Iowa,Golf,371.0,3635.0
2008-09,Girls,Kansas,Golf,117.0,1012.0
2008-09,Girls,Kansas,Gymnastics,14.0,168.0
2008-09,Girls,Kentucky,Field Hockey,21.0,658.0
2008-09,Girls,Kentucky,Football 11-player,,10.0
2008-09,Girls,Kentucky,Golf,196.0,1287.0
2008-09,Girls,Kentucky,Gymnastics,,84.0
2008-09,Girls,Louisiana,Golf,145.0,809.0
2008-09,Girls,Louisiana,Gymnastics,19.0,115.0
2008-09,Girls,Maine,Field Hockey,86.0,2770.0
2008-09,Girls,Maine,Golf,51.0,81.0
2008-09,Girls,Maine,Gymnastics,,16.0
2008-09,Girls,Maryland,Field Hockey,124.0,4070.0
2008-09,Girls,Maryland,Golf,122.0,333.0
2008-09,Girls,Maryland,Gymnastics,13.0,189.0
2008-09,Girls,Massachusetts,Field Hockey,208.0,8071.0
2008-09,Girls,Massachusetts,Football 11-player,,21.0
2008-09,Girls,Massachusetts,Golf,27.0,542.0
2008-09,Girls,Massachusetts,Gymnastics,95.0,1245.0
2008-09,Girls,Michigan,Field Hockey,15.0,592.0
2008-09,Girls,Michigan,Golf,343.0,3609.0
2008-09,Girls,Michigan,Gymnastics,72.0,765.0
2008-09,Girls,Minnesota,Golf,373.0,3719.0
2008-09,Girls,Minnesota,Gymnastics,180.0,2410.0
2008-09,Girls,Mississippi,Golf,79.0,402.0
2008-09,Girls,Missouri,Field Hockey,27.0,1217.0
2008-09,Girls,Missouri,Golf,162.0,1802.0
2008-09,Girls,Missouri,Gymnastics,,20.0
2008-09,Girls,Montana,Golf,98.0,629.0
2008-09,Girls,Nebraska,Football 11-player,,22.0
2008-09,Girls,Nebraska,Golf,135.0,1371.0
2008-09,Girls,Nevada,Golf,71.0,473.0
2008-09,Girls,New Hampshire,Field Hockey,57.0,1993.0
2008-09,Girls,New Hampshire,Golf,27.0,56.0
2008-09,Girls,New Hampshire,Gymnastics,30.0,177.0
2008-09,Girls,New Jersey,Field Hockey,223.0,9442.0
2008-09,Girls,New Jersey,Golf,200.0,1292.0
2008-09,Girls,New Jersey,Gymnastics,70.0,1002.0
