survey_year,gender,state,sport,schools,participants
2010-11,Boys,Alabama,Baseball,383.0,8827.0
2010-11,Boys,Alabama,Basketball,408.0,11755.0
2010-11,Boys,Alaska,Baseball,32.0,710.0
2010-11,Boys,Alaska,Basketball,134.0,2166.0
2010-11,Boys,Alaska,Bowling,8.0,73.0
2010-11,Boys,Alaska,Competitive Spirit Squads,17.0,36.0
2010-11,Boys,Arizona,Baseball,233.0,7580.0
2010-11,Boys,Arizona,Basketball,246.0,12192.0
2010-11,Boys,Arizona,Competitive Spirit Squads,,319.0
2010-11,Boys,Arkansas,Baseball,260.0,5407.0
2010-11,Boys,Arkansas,Basketball,277.0,5526.0
2010-11,Boys,Arkansas,Bowling,60.0,728.0
2010-11,Boys,Arkansas,Competitive Spirit Squads,42.0,175.0
2010-11,Boys,California,Baseball,1237.0,42977.0
2010-11,Boys,California,Basketball,1360.0,43176.0
2010-11,Boys,California,Bowling,13.0,327.0
2010-11,Boys,California,Competitive Spirit Squads,113.0,470.0
2010-11,Boys,Colorado,Baseball,277.0,8185.0
2010-11,Boys,Colorado,Basketball,332.0,8918.0
2010-11,Boys,Colorado,Competitive Spirit Squads,,119.0
2010-11,Boys,Connecticut,Baseball,174.0,6050.0
2010-11,Boys,Connecticut,Basketball,177.0,5225.0
2010-11,Boys,Connecticut,Competitive Spirit Squads,,194.0
2010-11,Boys,Delaware,Baseball,49.0,1463.0
2010-11,Boys,Delaware,Basketball,52.0,1510.0
2010-11,Boys,Delaware,Competitive Spirit Squads,9.0,11.0
2010-11,Boys,Florida,Baseball,587.0,14380.0
2010-11,Boys,Florida,Basketball,636.0,14281.0
2010-11,Boys,Florida,Bowling,146.0,1151.0
2010-11,Boys,Florida,Competitive Spirit Squads,,170.0
2010-11,Boys,Georgia,Baseball,402.0,12115.0
2010-11,Boys,Georgia,Basketball,415.0,11959.0
2010-11,Boys,Georgia,Competitive Spirit Squads,25.0,82.0
2010-11,Boys,Hawaii,Baseball,54.0,1756.0
2010-11,Boys,Hawaii,Basketball,65.0,1840.0
2010-11,Boys,Hawaii,Bowling,56.0,529.0
2010-11,Boys,Hawaii,Competitive Spirit Squads,13.0,28.0
2010-11,Boys,Idaho,Baseball,95.0,2446.0
2010-11,Boys,Idaho,Basketball,149.0,3961.0
2010-11,Boys,Idaho,Competitive Spirit Squads,35.0,142.0
2010-11,Boys,Illinois,Baseball,660.0,23984.0
2010-11,Boys,Illinois,Basketball,729.0,24536.0
2010-11,Boys,Illinois,Bowling,162.0,2551.0
2010-11,Boys,Indiana,Baseball,386.0,11281.0
2010-11,Boys,Indiana,Basketball,402.0,11909.0
2010-11,Boys,Iowa,Baseball,361.0,10729.0
2010-11,Boys,Iowa,Basketball,378.0,11202.0
2010-11,Boys,Iowa,Bowling,85.0,1543.0
2010-11,Boys,Kansas,Baseball,225.0,5972.0
2010-11,Boys,Kansas,Basketball,352.0,9164.0
2010-11,Boys,Kansas,Bowling,69.0,935.0
2010-11,Boys,Kentucky,Baseball,260.0,7404.0
2010-11,Boys,Kentucky,Basketball,264.0,6836.0
2010-11,Boys,Kentucky,Bowling,55.0,806.0
2010-11,Boys,Kentucky,Competitive Spirit Squads,46.0,299.0
2010-11,Boys,Louisiana,Baseball,334.0,8317.0
2010-11,Boys,Louisiana,Basketball,372.0,7757.0
2010-11,Boys,Louisiana,Bowling,65.0,639.0
2010-11,Boys,Maine,Baseball,135.0,3480.0
2010-11,Boys,Maine,Basketball,145.0,3893.0
2010-11,Boys,Maine,Bowling,6.0,33.0
2010-11,Boys,Maine,Competitive Spirit Squads,29.0,65.0
2010-11,Boys,Maryland,Baseball,189.0,5517.0
2010-11,Boys,Maryland,Basketball,192.0,5568.0
2010-11,Boys,Maryland,Bowling,4.0,33.0
2010-11,Boys,Massachusetts,Baseball,353.0,12923.0
2010-11,Boys,Massachusetts,Basketball,363.0,12316.0
2010-11,Boys,Michigan,Baseball,640.0,18495.0
2010-11,Boys,Michigan,Basketball,745.0,22380.0
2010-11,Boys,Michigan,Bowling,336.0,3770.0
2010-11,Boys,Minnesota,Baseball,427.0,13449.0
2010-11,Boys,Minnesota,Basketball,462.0,13468.0
2010-11,Boys,Mississippi,Baseball,248.0,7214.0
2010-11,Boys,Mississippi,Basketball,262.0,8541.0
2010-11,Boys,Mississippi,Bowling,51.0,410.0
2010-11,Boys,Mississippi,Competitive Spirit Squads,30.0,153.0
2010-11,Boys,Missouri,Baseball,586.0,14139.0
2010-11,Boys,Missouri,Basketball,570.0,13815.0
2010-11,Boys,Montana,Baseball,,177.0
2010-11,Boys,Montana,Basketball,177.0,3697.0
2010-11,Boys,Nebraska,Baseball,67.0,2189.0
2010-11,Boys,Nebraska,Basketball,308.0,7526.0
2010-11,Boys,Nevada,Baseball,92.0,2465.0
2010-11,Boys,Nevada,Basketball,104.0,3049.0
2010-11,Boys,Nevada,Bowling,33.0,296.0
2010-11,Boys,New Hampshire,Baseball,85.0,2579.0
2010-11,Boys,New Hampshire,Basketball,88.0,2579.0
2010-11,Boys,New Hampshire,Bowling,12.0,87.0
2010-11,Boys,New Hampshire,Competitive Spirit Squads,,32.0
2010-11,Boys,New Jersey,Baseball,384.0,15331.0
2010-11,Boys,New Jersey,Basketball,393.0,12741.0
2010-11,Boys,New Jersey,Bowling,227.0,2432.0
2010-11,Boys,New Mexico,Baseball,130.0,3102.0
