survey_year,gender,state,sport,schools,participants
2007-08,Girls,Alabama,Basketball,401.0,5384.0
2007-08,Girls,Alabama,Cross Country,157.0,1057.0
2007-08,Girls,Alaska,Basketball,145.0,2053.0
2007-08,Girls,Alaska,Bowling,,80.0
2007-08,Girls,Alaska,Competitive Spirit Squads,27.0,704.0
2007-08,Girls,Alaska,Cross Country,116.0,896.0
2007-08,Girls,Arizona,Basketball,246.0,6758.0
2007-08,Girls,Arizona,Competitive Spirit Squads,113.0,3626.0
2007-08,Girls,Arizona,Cross Country,187.0,2269.0
2007-08,Girls,Arkansas,Basketball,289.0,5221.0
2007-08,Girls,Arkansas,Bowling,56.0,546.0
2007-08,Girls,Arkansas,Competitive Spirit Squads,116.0,1966.0
2007-08,Girls,Arkansas,Cross Country,117.0,969.0
2007-08,Girls,California,Basketball,1275.0,34991.0
2007-08,Girls,California,Bowling,,177.0
2007-08,Girls,California,Competitive Spirit Squads,355.0,
2007-08,Girls,California,Cross Country,1085.0,
2007-08,Girls,Colorado,Basketball,322.0,7359.0
2007-08,Girls,Colorado,Competitive Spirit Squads,330.0,5637.0
2007-08,Girls,Colorado,Cross Country,204.0,3317.0
2007-08,Girls,Connecticut,Basketball,178.0,4059.0
2007-08,Girls,Connecticut,Bowling,116.0,2201.0
2007-08,Girls,Connecticut,Cross Country,167.0,2630.0
2007-08,Girls,Delaware,Basketball,49.0,968.0
2007-08,Girls,Delaware,Competitive Spirit Squads,15.0,323.0
2007-08,Girls,Delaware,Cross Country,39.0,630.0
2007-08,Girls,District of Columbia,Basketball,15.0,205.0
2007-08,Girls,District of Columbia,Competitive Spirit Squads,14.0,133.0
2007-08,Girls,District of Columbia,Cross Country,11.0,65.0
2007-08,Girls,Florida,Basketball,604.0,10447.0
2007-08,Girls,Florida,Bowling,154.0,1377.0
2007-08,Girls,Florida,Competitive Spirit Squads,192.0,4310.0
2007-08,Girls,Florida,Cross Country,505.0,5960.0
2007-08,Girls,Georgia,Basketball,394.0,9177.0
2007-08,Girls,Georgia,Competitive Spirit Squads,231.0,5195.0
2007-08,Girls,Georgia,Cross Country,351.0,4615.0
2007-08,Girls,Hawaii,Basketball,66.0,1288.0
2007-08,Girls,Hawaii,Bowling,54.0,552.0
2007-08,Girls,Hawaii,Competitive Spirit Squads,48.0,744.0
2007-08,Girls,Hawaii,Cross Country,67.0,1064.0
2007-08,Girls,Idaho,Basketball,142.0,3342.0
2007-08,Girls,Idaho,Competitive Spirit Squads,84.0,1404.0
2007-08,Girls,Idaho,Cross Country,102.0,1072.0
2007-08,Girls,Illinois,Basketball,681.0,17804.0
2007-08,Girls,Illinois,Bowling,220.0,3171.0
2007-08,Girls,Illinois,Competitive Spirit Squads,310.0,7528.0
2007-08,Girls,Illinois,Cross Country,513.0,8753.0
2007-08,Girls,Indiana,Basketball,391.0,9378.0
2007-08,Girls,Indiana,Cross Country,374.0,4288.0
2007-08,Girls,Iowa,Basketball,383.0,10031.0
2007-08,Girls,Iowa,Bowling,61.0,830.0
2007-08,Girls,Iowa,Cross Country,312.0,4268.0
2007-08,Girls,Kansas,Basketball,342.0,7257.0
2007-08,Girls,Kansas,Bowling,50.0,747.0
2007-08,Girls,Kansas,Cross Country,239.0,2997.0
2007-08,Girls,Kentucky,Basketball,264.0,5852.0
2007-08,Girls,Kentucky,Bowling,53.0,791.0
2007-08,Girls,Kentucky,Competitive Spirit Squads,248.0,4828.0
2007-08,Girls,Kentucky,Cross Country,222.0,2175.0
2007-08,Girls,Louisiana,Basketball,376.0,3384.0
2007-08,Girls,Louisiana,Bowling,37.0,185.0
2007-08,Girls,Louisiana,Cross Country,261.0,3120.0
2007-08,Girls,Maine,Basketball,144.0,3402.0
2007-08,Girls,Maine,Bowling,,50.0
2007-08,Girls,Maine,Competitive Spirit Squads,86.0,1816.0
2007-08,Girls,Maine,Cross Country,100.0,1138.0
2007-08,Girls,Maryland,Basketball,188.0,4758.0
2007-08,Girls,Maryland,Bowling,24.0,70.0
2007-08,Girls,Maryland,Cross Country,182.0,2979.0
2007-08,Girls,Massachusetts,Basketball,358.0,10217.0
2007-08,Girls,Massachusetts,Cross Country,286.0,5050.0
2007-08,Girls,Michigan,Basketball,704.0,18221.0
2007-08,Girls,Michigan,Bowling,278.0,2539.0
2007-08,Girls,Michigan,Competitive Spirit Squads,322.0,
2007-08,Girls,Michigan,Cross Country,581.0,7835.0
2007-08,Girls,Minnesota,Basketball,459.0,12180.0
2007-08,Girls,Minnesota,Cross Country,329.0,5264.0
2007-08,Girls,Mississippi,Basketball,267.0,6941.0
2007-08,Girls,Mississippi,Bowling,59.0,352.0
2007-08,Girls,Mississippi,Competitive Spirit Squads,273.0,4095.0
2007-08,Girls,Mississippi,Cross Country,151.0,1375.0
2007-08,Girls,Missouri,Basketball,545.0,12530.0
2007-08,Girls,Missouri,Cross Country,326.0,4395.0
2007-08,Girls,Montana,Basketball,177.0,3260.0
2007-08,Girls,Montana,Cross Country,89.0,842.0
2007-08,Girls,Nebraska,Basketball,310.0,6752.0
2007-08,Girls,Nebraska,Cross Country,194.0,1866.0
2007-08,Girls,Nevada,Basketball,96.0,2497.0
2007-08,Girls,Nevada,Bowling,28.0,275.0
2007-08,Girls,Nevada,Cross Country,70.0,710.0
2007-08,Girls,New Hampshire,Basketball,88.0,2045.0
2007-08,Girls,New Hampshire,Competitive Spirit Squads,66.0,1526.0
2007-08,Girls,New Hampshire,Cross Country,74.0,930.0
2007-08,Girls,New Jersey,Basketball,404.0,10194.0
2007-08,Girls,New Jersey,Bowling,216.0,1892.0
2007-08,Girls,New Jersey,Cross Country,374.0,4757.0
2007-08,Girls,New Mexico,Basketball,151.0,3510.0
2007-08,Girls,New Mexico,Cross Country,103.0,1190.0
2007-08,Girls,New York,Basketball,71.0,17750.0
2007-08,Girls,New York,Bowling,322.0,3450.0
2007-08,Girls,New York,Cross Country,594.0,7460.0
2007-08,Girls,North Carolina,Basketball,376.0,8380.0
2007-08,Girls,North Carolina,Competitive Spirit Squads,373.0,
2007-08,Girls,North Carolina,Cross Country,344.0,4505.0
2007-08,Girls,North Dakota,Basketball,169.0,2660.0
2007-08,Girls,North Dakota,Cross Country,,470.0
2007-08,Girls,Ohio,Basketball,815.0,19539.0
2007-08,Girls,Ohio,Bowling,255.0,2582.0
2007-08,Girls,Ohio,Competitive Spirit Squads,536.0,
2007-08,Girls,Ohio,Cross Country,710.0,8667.0
2007-08,Girls,Oklahoma,Basketball,481.0,8125.0
2007-08,Girls,Oklahoma,Competitive Spirit Squads,175.0,1863.0
2007-08,Girls,Oklahoma,Cross Country,178.0,1291.0
2007-08,Girls,Oregon,Basketball,288.0,6443.0
2007-08,Girls,Oregon,Cross Country,211.0,2494.0
2007-08,Girls,Pennsylvania,Basketball,719.0,21570.0
2007-08,Girls,Pennsylvania,Bowling,132.0,1320.0
2007-08,Girls,Pennsylvania,Cross Country,553.0,5570.0
2007-08,Girls,Rhode Island,Basketball,49.0,1110.0
2007-08,Girls,Rhode Island,Competitive Spirit Squads,23.0,509.0
2007-08,Girls,Rhode Island,Cross Country,,754.0
2007-08,Girls,South Carolina,Basketball,197.0,4854.0
2007-08,Girls,South Carolina,Bowling,,29.0
2007-08,Girls,South Carolina,Competitive Spirit Squads,88.0,2976.0
2007-08,Girls,South Carolina,Cross Country,145.0,1961.0
2007-08,Girls,South Dakota,Basketball,177.0,3073.0
2007-08,Girls,South Dakota,Competitive Spirit Squads,20.0,310.0
2007-08,Girls,South Dakota,Cross Country,133.0,714.0
2007-08,Girls,Tennessee,Basketball,364.0,6537.0
2007-08,Girls,Tennessee,Bowling,130.0,1167.0
2007-08,Girls,Tennessee,Cross Country,264.0,2799.0
2007-08,Girls,Texas,Basketball,1244.0,71235.0
2007-08,Girls,Texas,Cross Country,1196.0,
2007-08,Girls,Utah,Basketball,116.0,2768.0
2007-08,Girls,Utah,Cross Country,114.0,1503.0
2007-08,Girls,Vermont,Basketball,46.0,1187.0
2007-08,Girls,Vermont,Cross Country,38.0,424.0
2007-08,Girls,Virginia,Basketball,306.0,7927.0
2007-08,Girls,Virginia,Competitive Spirit Squads,306.0,
2007-08,Girls,Virginia,Cross Country,282.0,4112.0
2007-08,Girls,Washington,Basketball,342.0,8366.0
2007-08,Girls,Washington,Bowling,48.0,1004.0
2007-08,Girls,Washington,Cross Country,262.0,3301.0
2007-08,Girls,West Virginia,Basketball,130.0,2368.0
2007-08,Girls,West Virginia,Competitive Spirit Squads,126.0,
2007-08,Girls,West Virginia,Cross Country,78.0,615.0
2007-08,Girls,Wisconsin,Basketball,479.0,12545.0
2007-08,Girls,Wisconsin,Cross Country,386.0,568.0
2007-08,Girls,Wyoming,Basketball,71.0,1548.0
2007-08,Girls,Wyoming,Competitive Spirit Squads,33.0,409.0
2007-08,Girls,Wyoming,Cross Country,38.0,290.0
2007-08,Girls,Wyoming,Bowling,,56.0
2007-08,Girls,Alabama,Golf,166.0,496.0
2007-08,Girls,Alaska,Football 11-player,,22.0
2007-08,Girls,Alaska,Gymnastics,13.0,148.0
2007-08,Girls,Arizona,Football 11-player,24.0,53.0
2007-08,Girls,Arizona,Golf,137.0,806.0
2007-08,Girls,Arkansas,Football 11-player,,51.0
2007-08,Girls,Arkansas,Golf,144.0,585.0
2007-08,Girls,Arkansas,Gymnastics,12.0,145.0
2007-08,Girls,California,Field Hockey,91.0,3654.0
2007-08,Girls,California,Football 11-player,104.0,149.0
2007-08,Girls,California,Golf,746.0,6652.0
2007-08,Girls,California,Gymnastics,40.0,732.0
2007-08,Girls,Colorado,Field Hockey,14.0,402.0
2007-08,Girls,Colorado,Football 11-player,10.0,15.0
2007-08,Girls,Colorado,Golf,195.0,1404.0
2007-08,Girls,Colorado,Gymnastics,46.0,562.0
2007-08,Girls,Connecticut,Field Hockey,78.0,3290.0
2007-08,Girls,Connecticut,Football 11-player,,13.0
2007-08,Girls,Connecticut,Golf,37.0,518.0
2007-08,Girls,Connecticut,Gymnastics,58.0,443.0
2007-08,Girls,Delaware,Field Hockey,44.0,1511.0
2007-08,Girls,Delaware,Golf,17.0,32.0
2007-08,Girls,District of Columbia,Golf,,21.0
2007-08,Girls,Florida,Golf,385.0,2194.0
2007-08,Girls,Georgia,Football 11-player,12.0,58.0
2007-08,Girls,Georgia,Golf,311.0,1554.0
2007-08,Girls,Georgia,Gymnastics,,411.0
