survey_year,gender,state,sport,schools,participants
2001-02,Girls,Massachusetts,Basketball,345.0,10632.0
2001-02,Girls,Massachusetts,Cross Country,256.0,3766.0
2001-02,Girls,Massachusetts,Field Hockey,202.0,
2001-02,Girls,Michigan,Basketball,,20827.0
2001-02,Girls,Michigan,Competitive Spirit Squads,162.0,
2001-02,Girls,Michigan,Cross Country,550.0,6819.0
2001-02,Girls,Michigan,Field Hockey,13.0,627.0
2001-02,Girls,Minnesota,Basketball,440.0,12841.0
2001-02,Girls,Minnesota,Cross Country,315.0,4450.0
2001-02,Girls,Mississippi,Basketball,156.0,5765.0
2001-02,Girls,Mississippi,Competitive Spirit Squads,145.0,
2001-02,Girls,Mississippi,Cross Country,127.0,1216.0
2001-02,Girls,Missouri,Basketball,532.0,12513.0
2001-02,Girls,Missouri,Competitive Spirit Squads,120.0,1420.0
2001-02,Girls,Missouri,Cross Country,300.0,4005.0
2001-02,Girls,Missouri,Field Hockey,,956.0
2001-02,Girls,Montana,Basketball,181.0,3893.0
2001-02,Girls,Montana,Competitive Spirit Squads,21.0,251.0
2001-02,Girls,Montana,Cross Country,85.0,769.0
2001-02,Girls,Nebraska,Basketball,321.0,7288.0
2001-02,Girls,Nebraska,Cross Country,182.0,1382.0
2001-02,Girls,Nevada,Basketball,87.0,2425.0
2001-02,Girls,Nevada,Cross Country,58.0,567.0
2001-02,Girls,New Hampshire,Basketball,88.0,2460.0
2001-02,Girls,New Hampshire,Competitive Spirit Squads,73.0,2155.0
2001-02,Girls,New Hampshire,Cross Country,68.0,759.0
2001-02,Girls,New Hampshire,Field Hockey,542108.0,
2001-02,Girls,New Jersey,Basketball,391.0,9984.0
2001-02,Girls,New Jersey,Cross Country,294.0,4092.0
2001-02,Girls,New Jersey,Field Hockey,214.0,
2001-02,Girls,New Mexico,Basketball,130.0,3398.0
2001-02,Girls,New Mexico,Competitive Spirit Squads,111.0,915.0
2001-02,Girls,New Mexico,Cross Country,85.0,1082.0
2001-02,Girls,New York,Basketball,753.0,18568.0
2001-02,Girls,New York,Cross Country,527.0,6120.0
2001-02,Girls,New York,Field Hockey,244.0,
2001-02,Girls,North Carolina,Basketball,338.0,7619.0
2001-02,Girls,North Carolina,Competitive Spirit Squads,90.0,2225.0
2001-02,Girls,North Carolina,Cross Country,289.0,3510.0
2001-02,Girls,North Carolina,Field Hockey,,137.0
2001-02,Girls,North Dakota,Basketball,181.0,3291.0
2001-02,Girls,North Dakota,Competitive Spirit Squads,22.0,384.0
2001-02,Girls,North Dakota,Cross Country,51.0,360.0
2001-02,Girls,North Dakota,Field Hockey,331161.0,
2001-02,Girls,Oklahoma,Basketball,468.0,6805.0
2001-02,Girls,Oklahoma,Competitive Spirit Squads,162.0,1115.0
2001-02,Girls,Oklahoma,Cross Country,162.0,1191.0
2001-02,Girls,Oregon,Basketball,273.0,6468.0
2001-02,Girls,Oregon,Competitive Spirit Squads,64.0,703.0
2001-02,Girls,Oregon,Cross Country,178.0,1944.0
2001-02,Girls,Pennsylvania,Basketball,640.0,19200.0
2001-02,Girls,Pennsylvania,Cross Country,489.0,4890.0
2001-02,Girls,Pennsylvania,Field Hockey,256.0,8960.0
2001-02,Girls,Rhode Island,Basketball,46.0,4153.0
2001-02,Girls,Rhode Island,Cross Country,44.0,862.0
2001-02,Girls,Rhode Island,Field Hockey,24.0,634.0
2001-02,Girls,South Carolina,Basketball,194.0,5130.0
2001-02,Girls,South Carolina,Competitive Spirit Squads,78.0,2184.0
2001-02,Girls,South Carolina,Cross Country,131.0,1565.0
2001-02,Girls,South Dakota,Basketball,182.0,3466.0
2001-02,Girls,South Dakota,Competitive Spirit Squads,22.0,275.0
2001-02,Girls,South Dakota,Cross Country,79.0,622.0
2001-02,Girls,Tennessee,Basketball,344.0,4754.0
2001-02,Girls,Tennessee,Competitive Spirit Squads,333.0,1000.0
2001-02,Girls,Tennessee,Cross Country,220.0,1980.0
2001-02,Girls,Vermont,Basketball,73.0,1893.0
2001-02,Girls,Vermont,Competitive Spirit Squads,23.0,384.0
2001-02,Girls,Vermont,Cross Country,45.0,489.0
2001-02,Girls,Vermont,Field Hockey,281101.0,
2001-02,Girls,Virginia,Basketball,283.0,7768.0
2001-02,Girls,Virginia,Competitive Spirit Squads,288.0,9162.0
2001-02,Girls,Virginia,Cross Country,254.0,3243.0
2001-02,Girls,Virginia,Field Hockey,106.0,3622.0
2001-02,Girls,Washington,Basketball,374.0,9986.0
2001-02,Girls,Washington,Cross Country,268.0,3252.0
2001-02,Girls,West Virginia,Basketball,131.0,2526.0
2001-02,Girls,West Virginia,Competitive Spirit Squads,120.0,2319.0
2001-02,Girls,West Virginia,Cross Country,70.0,639.0
2001-02,Girls,Wisconsin,Basketball,475.0,13671.0
2001-02,Girls,Wisconsin,Cross Country,375.0,4885.0
2001-02,Girls,Wyoming,Basketball,69.0,1608.0
2001-02,Girls,Wyoming,Competitive Spirit Squads,,494.0
2001-02,Girls,Wyoming,Cross Country,34.0,331.0
2001-02,Girls,Alabama,Golf,64.0,191.0
2001-02,Girls,Alaska,Gymnastics,,145.0
2001-02,Girls,Alaska,Skiing Cross Country,,387.0
2001-02,Girls,Arizona,Golf,101.0,652.0
2001-02,Girls,Arkansas,Golf,76.0,372.0
2001-02,Girls,Arkansas,Gymnastics,,202.0
2001-02,Girls,California,Golf,639.0,4588.0
2001-02,Girls,California,Gymnastics,66.0,
2001-02,Girls,California,Skiing Cross Country,,18.0
2001-02,Girls,California,Skiing Alpine,29.0,371.0
2001-02,Girls,Colorado,Golf,112.0,1324.0
2001-02,Girls,Colorado,Gymnastics,59.0,
2001-02,Girls,Colorado,Skiing Cross Country,,59.0
2001-02,Girls,Colorado,Skiing Alpine,14.0,114.0
2001-02,Girls,Connecticut,Golf,42.0,127.0
2001-02,Girls,Connecticut,Gymnastics,66.0,
2001-02,Girls,Delaware,Golf,16.0,29.0
2001-02,Girls,District of Columbia,Golf,,25.0
2001-02,Girls,District of Columbia,Skiing Alpine,,250.0
2001-02,Girls,Florida,Golf,333.0,2161.0
2001-02,Girls,Georgia,Golf,248.0,4143.0
2001-02,Girls,Georgia,Gymnastics,30.0,398.0
2001-02,Girls,Hawaii,Golf,41.0,161.0
2001-02,Girls,Hawaii,Gymnastics,,44.0
2001-02,Girls,Idaho,Golf,87.0,778.0
2001-02,Girls,Idaho,Skiing Cross Country,,105.0
2001-02,Girls,Idaho,Gymnastics,97.0,1754.0
2001-02,Girls,Indiana,Golf,244.0,2156.0
2001-02,Girls,Indiana,Gymnastics,89.0,986.0
2001-02,Girls,Kansas,Golf,104.0,1020.0
2001-02,Girls,Kansas,Gymnastics,20.0,267.0
2001-02,Girls,Kentucky,Golf,226.0,1379.0
2001-02,Girls,Louisiana,Golf,101.0,320.0
2001-02,Girls,Louisiana,Gymnastics,19.0,217.0
2001-02,Girls,Maine,Golf,45.0,76.0
2001-02,Girls,Maine,Gymnastics,23.0,136.0
2001-02,Girls,Maine,Skiing Cross Country,39.0,313.0
2001-02,Girls,Maine,Skiing Alpine,46.0,
2001-02,Girls,Maryland,Golf,64.0,217.0
2001-02,Girls,Maryland,Gymnastics,,80.0
2001-02,Girls,Maryland,Skiing Alpine,66.0,
2001-02,Girls,Massachusetts,Golf,39.0,429.0
2001-02,Girls,Massachusetts,Gymnastics,97.0,1378.0
2001-02,Girls,Massachusetts,Skiing Cross Country,19.0,307.0
2001-02,Girls,Massachusetts,Skiing Alpine,,878.0
2001-02,Girls,Michigan,Golf,317.0,3863.0
2001-02,Girls,Michigan,Gymnastics,87.0,1063.0
2001-02,Girls,Michigan,Skiing Cross Country,,47.0
2001-02,Girls,Michigan,Skiing Alpine,87.0,823.0
2001-02,Girls,Minnesota,Golf,369.0,4931.0
2001-02,Girls,Minnesota,Gymnastics,192.0,3096.0
2001-02,Girls,Minnesota,Skiing Cross Country,104.0,2169.0
2001-02,Girls,Minnesota,Skiing Alpine,78788.0,
2001-02,Girls,Mississippi,Golf,,105.0
2001-02,Girls,Missouri,Golf,137.0,1466.0
2001-02,Girls,Missouri,Gymnastics,,25.0
2001-02,Girls,Montana,Golf,144.0,904.0
2001-02,Girls,Nebraska,Golf,129.0,1066.0
2001-02,Girls,Nebraska,Gymnastics,17.0,134.0
2001-02,Girls,Nevada,Golf,60.0,433.0
2001-02,Girls,Nevada,Skiing Alpine,15.0,158.0
2001-02,Girls,New Hampshire,Golf,31.0,43.0
2001-02,Girls,New Hampshire,Gymnastics,20.0,159.0
2001-02,Girls,New Hampshire,Skiing Cross Country,51.0,282.0
2001-02,Girls,New Hampshire,Skiing Alpine,51.0,395.0
2001-02,Girls,New Jersey,Golf,56.0,401.0
2001-02,Girls,New Jersey,Gymnastics,68.0,887.0
2001-02,Girls,New Jersey,Skiing Alpine,,133.0
2001-02,Girls,New Mexico,Golf,63.0,346.0
2001-02,Girls,New York,Golf,107.0,774.0
2001-02,Girls,New York,Gymnastics,119.0,1627.0
2001-02,Girls,New York,Skiing Cross Country,118.0,948.0
2001-02,Girls,North Carolina,Golf,132.0,526.0
2001-02,Girls,North Carolina,Gymnastics,11.0,94.0
2001-02,Girls,North Dakota,Golf,102.0,654.0
2001-02,Girls,North Dakota,Gymnastics,17.0,125.0
2001-02,Girls,North Dakota,Skiing Alpine,,48.0
2001-02,Girls,Oklahoma,Golf,201.0,1025.0
2001-02,Girls,Oregon,Golf,139.0,1182.0
2001-02,Girls,Pennsylvania,Golf,290.0,2900.0
2001-02,Girls,Pennsylvania,Gymnastics,21.0,210.0
2001-02,Girls,Rhode Island,Golf,,31.0
2001-02,Girls,Rhode Island,Gymnastics,21.0,178.0
2001-02,Girls,South Carolina,Golf,48.0,320.0
2001-02,Girls,South Dakota,Golf,83.0,86.0
2001-02,Girls,South Dakota,Gymnastics,30.0,318.0
2001-02,Girls,Tennessee,Golf,251.0,704.0
2001-02,Girls,Utah,Golf,28.0,61.0
2001-02,Girls,Vermont,Golf,36.0,114.0
2001-02,Girls,Vermont,Gymnastics,12.0,120.0
2001-02,Girls,Vermont,Skiing Cross Country,25.0,243.0
2001-02,Girls,Vermont,Skiing Alpine,26.0,200.0
2001-02,Girls,Virginia,Golf,77.0,186.0
2001-02,Girls,Virginia,Gymnastics,68.0,816.0
2001-02,Girls,West Virginia,Golf,33.0,40.0
2001-02,Girls,Wisconsin,Golf,126.0,1492.0
2001-02,Girls,Wisconsin,Gymnastics,91.0,1325.0
2001-02,Girls,Wisconsin,Skiing Cross Country,,96.0
2001-02,Girls,Wyoming,Golf,36.0,242.0
2001-02,Girls,Wyoming,Gymnastics,,105.0
2001-02,Girls,Wyoming,Skiing Alpine,,60.0
2001-02,Girls,Alabama,Soccer,97.0,2487.0
2001-02,Girls,Alabama,Softball Fast Pitch,323.0,5168.0
2001-02,Girls,Alabama,Softball Slow Pitch,47.0,792.0
2001-02,Girls,Alabama,Swimming and Diving,31.0,266.0
2001-02,Girls,Alaska,Soccer,26.0,831.0
2001-02,Girls,Alaska,Softball Fast Pitch,25.0,654.0
2001-02,Girls,Alaska,Swimming and Diving,28.0,506.0
2001-02,Girls,Arizona,Soccer,135.0,3789.0
2001-02,Girls,Arizona,Softball Fast Pitch,182.0,5763.0
2001-02,Girls,Arizona,Swimming and Diving,90.0,2277.0
2001-02,Girls,Arkansas,Soccer,36.0,997.0
2001-02,Girls,Arkansas,Softball Fast Pitch,84.0,2928.0
2001-02,Girls,Arkansas,Softball Slow Pitch,117.0,708.0
2001-02,Girls,Arkansas,Swimming and Diving,28.0,243.0
2001-02,Girls,California,Soccer,1032.0,34663.0
2001-02,Girls,California,Softball Fast Pitch,1009.0,30093.0
2001-02,Girls,California,Softball Slow Pitch,56.0,1899.0
2001-02,Girls,California,Swimming and Diving,762.0,
2001-02,Girls,Colorado,Soccer,161.0,5723.0
2001-02,Girls,Colorado,Softball Fast Pitch,135.0,3974.0
2001-02,Girls,Colorado,Swimming and Diving,116.0,3638.0
2001-02,Girls,Connecticut,Soccer,148.0,4889.0
2001-02,Girls,Connecticut,Softball Fast Pitch,175.0,4582.0
2001-02,Girls,Connecticut,Swimming and Diving,106.0,2807.0
2001-02,Girls,Delaware,Soccer,38.0,1228.0
2001-02,Girls,Delaware,Softball Fast Pitch,38.0,1228.0
2001-02,Girls,Delaware,Swimming and Diving,28.0,615.0
2001-02,Girls,District of Columbia,Soccer,,81.0
2001-02,Girls,District of Columbia,Softball Fast Pitch,12.0,186.0
2001-02,Girls,District of Columbia,Swimming and Diving,,31.0
2001-02,Girls,Florida,Soccer,447.0,11415.0
2001-02,Girls,Florida,Softball Fast Pitch,500.0,10570.0
2001-02,Girls,Florida,Swimming and Diving,368.0,7473.0
2001-02,Girls,Georgia,Soccer,273.0,7329.0
2001-02,Girls,Georgia,Softball Fast Pitch,280.0,6351.0
2001-02,Girls,Georgia,Softball Slow Pitch,91.0,1870.0
2001-02,Girls,Georgia,Swimming and Diving,156.0,2738.0
2001-02,Girls,Hawaii,Soccer,57.0,1568.0
2001-02,Girls,Hawaii,Softball Fast Pitch,52.0,955.0
2001-02,Girls,Hawaii,Swimming and Diving,55.0,663.0
2001-02,Girls,Idaho,Soccer,62.0,1592.0
2001-02,Girls,Idaho,Softball Fast Pitch,96.0,2331.0
2001-02,Girls,Idaho,Softball Slow Pitch,12.0,202.0
2001-02,Girls,Illinois,Soccer,325.0,13965.0
2001-02,Girls,Illinois,Softball Fast Pitch,630.0,
2001-02,Girls,Illinois,Swimming and Diving,261.0,6555.0
2001-02,Girls,Indiana,Soccer,201.0,5398.0
2001-02,Girls,Indiana,Softball Fast Pitch,351.0,8086.0
2001-02,Girls,Indiana,Swimming and Diving,226.0,4194.0
2001-02,Girls,Iowa,Soccer,78.0,2972.0
2001-02,Girls,Iowa,Softball Fast Pitch,386.0,8673.0
2001-02,Girls,Iowa,Swimming and Diving,58.0,1774.0
2001-02,Girls,Kansas,Soccer,66.0,2391.0
2001-02,Girls,Kansas,Softball Fast Pitch,203.0,4996.0
2001-02,Girls,Kansas,Swimming and Diving,59.0,1360.0
2001-02,Girls,Kentucky,Soccer,154.0,3930.0
2001-02,Girls,Kentucky,Softball Fast Pitch,259.0,5674.0
2001-02,Girls,Kentucky,Softball Slow Pitch,19.0,420.0
2001-02,Girls,Kentucky,Swimming and Diving,126.0,1831.0
2001-02,Girls,Louisiana,Soccer,110.0,1650.0
2001-02,Girls,Louisiana,Softball Fast Pitch,362.0,5430.0
2001-02,Girls,Louisiana,Swimming and Diving,46.0,460.0
2001-02,Girls,Maine,Soccer,130.0,3926.0
2001-02,Girls,Maine,Softball Fast Pitch,127.0,3224.0
2001-02,Girls,Maine,Swimming and Diving,52.0,958.0
2001-02,Girls,Maryland,Soccer,161.0,
2001-02,Girls,Maryland,Softball Fast Pitch,172.0,4589.0
2001-02,Girls,Maryland,Swimming and Diving,77.0,1854.0
2001-02,Girls,Massachusetts,Soccer,289.0,
2001-02,Girls,Massachusetts,Softball Fast Pitch,333.0,10921.0
2001-02,Girls,Massachusetts,Swimming and Diving,133.0,4155.0
2001-02,Girls,Michigan,Soccer,373.0,
2001-02,Girls,Michigan,Softball Fast Pitch,608.0,17052.0
2001-02,Girls,Michigan,Swimming and Diving,251.0,6624.0
2001-02,Girls,Minnesota,Soccer,168.0,
2001-02,Girls,Minnesota,Softball Fast Pitch,398.0,
2001-02,Girls,Minnesota,Swimming and Diving,180.0,6892.0
2001-02,Girls,Mississippi,Soccer,89.0,1776.0
2001-02,Girls,Mississippi,Softball Fast Pitch,134.0,4643.0
2001-02,Girls,Mississippi,Softball Slow Pitch,213.0,4643.0
2001-02,Girls,Mississippi,Swimming and Diving,60.0,1413.0
2001-02,Girls,Missouri,Soccer,176.0,
2001-02,Girls,Missouri,Softball Fast Pitch,448.0,9950.0
2001-02,Girls,Missouri,Swimming and Diving,98.0,2612.0
2001-02,Girls,Montana,Soccer,22.0,620.0
2001-02,Girls,Montana,Softball Fast Pitch,39.0,944.0
2001-02,Girls,Montana,Swimming and Diving,14.0,217.0
2001-02,Girls,Nebraska,Soccer,66.0,2086.0
2001-02,Girls,Nebraska,Softball Fast Pitch,91.0,2090.0
2001-02,Girls,Nebraska,Swimming and Diving,51.0,981.0
2001-02,Girls,Nevada,Soccer,54.0,1670.0
2001-02,Girls,Nevada,Softball Fast Pitch,72.0,1755.0
2001-02,Girls,Nevada,Swimming and Diving,44.0,864.0
2001-02,Girls,New Hampshire,Soccer,71.0,2643.0
2001-02,Girls,New Hampshire,Softball Fast Pitch,86.0,2288.0
2001-02,Girls,New Hampshire,Swimming and Diving,25.0,483.0
2001-02,Girls,New Jersey,Soccer,326.0,11884.0
2001-02,Girls,New Jersey,Softball Fast Pitch,385.0,
2001-02,Girls,New Jersey,Swimming and Diving,124.0,5071.0
2001-02,Girls,New Mexico,Soccer,52.0,1741.0
2001-02,Girls,New Mexico,Softball Fast Pitch,72.0,1358.0
2001-02,Girls,New Mexico,Swimming and Diving,33.0,590.0
2001-02,Girls,New York,Soccer,714.0,22278.0
2001-02,Girls,New York,Softball Fast Pitch,737.0,
2001-02,Girls,New York,Swimming and Diving,323.0,7336.0
2001-02,Girls,North Carolina,Soccer,252.0,7317.0
2001-02,Girls,North Carolina,Softball Fast Pitch,333.0,
2001-02,Girls,North Carolina,Swimming and Diving,178.0,3415.0
2001-02,Girls,North Dakota,Soccer,17.0,720.0
2001-02,Girls,North Dakota,Swimming and Diving,16.0,337.0
2001-02,Girls,North Dakota,Softball Fast Pitch,762.0,
2001-02,Girls,North Dakota,Softball Slow Pitch,28.0,540.0
2001-02,Girls,Oklahoma,Soccer,86.0,1702.0
2001-02,Girls,Oklahoma,Softball Fast Pitch,381.0,5130.0
2001-02,Girls,Oklahoma,Softball Slow Pitch,342.0,5130.0
2001-02,Girls,Oklahoma,Swimming and Diving,44.0,530.0
2001-02,Girls,Oregon,Soccer,147.0,4557.0
2001-02,Girls,Oregon,Softball Fast Pitch,199.0,5092.0
2001-02,Girls,Oregon,Swimming and Diving,117.0,2428.0
2001-02,Girls,Pennsylvania,Soccer,445.0,15575.0
2001-02,Girls,Pennsylvania,Softball Fast Pitch,597.0,20895.0
2001-02,Girls,Pennsylvania,Swimming and Diving,286.0,5148.0
2001-02,Girls,Rhode Island,Soccer,45.0,1429.0
2001-02,Girls,Rhode Island,Softball Fast Pitch,34.0,788.0
2001-02,Girls,Rhode Island,Softball Slow Pitch,16.0,355.0
2001-02,Girls,Rhode Island,Swimming and Diving,27.0,529.0
2001-02,Girls,South Carolina,Soccer,107.0,2992.0
2001-02,Girls,South Carolina,Softball Fast Pitch,183.0,4719.0
2001-02,Girls,South Carolina,Swimming and Diving,56.0,1005.0
2001-02,Girls,Tennessee,Soccer,196.0,4130.0
2001-02,Girls,Tennessee,Softball Fast Pitch,326.0,6008.0
2001-02,Girls,Tennessee,Swimming and Diving,369.0,5924.0
2001-02,Girls,Utah,Soccer,76.0,2435.0
2001-02,Girls,Utah,Softball Fast Pitch,89.0,2039.0
2001-02,Girls,Utah,Swimming and Diving,69.0,1163.0
2001-02,Girls,Vermont,Soccer,78.0,2531.0
2001-02,Girls,Vermont,Softball Fast Pitch,61.0,1560.0
2001-02,Girls,Vermont,Softball Slow Pitch,,65.0
2001-02,Girls,Vermont,Swimming and Diving,,65.0
2001-02,Girls,Virginia,Soccer,237.0,6418.0
2001-02,Girls,Virginia,Softball Fast Pitch,281.0,7436.0
2001-02,Girls,Virginia,Swimming and Diving,136.0,3175.0
2001-02,Girls,Washington,Soccer,256.0,8602.0
2001-02,Girls,Washington,Softball Fast Pitch,295.0,8583.0
2001-02,Girls,Washington,Softball Slow Pitch,42.0,630.0
2001-02,Girls,Washington,Swimming and Diving,158.0,4222.0
2001-02,Girls,West Virginia,Soccer,65.0,
2001-02,Girls,West Virginia,Softball Fast Pitch,118.0,2445.0
2001-02,Girls,West Virginia,Swimming and Diving,31.0,
2001-02,Girls,Wisconsin,Soccer,213.0,7690.0
2001-02,Girls,Wisconsin,Softball Fast Pitch,429.0,11867.0
2001-02,Girls,Wisconsin,Swimming and Diving,133.0,4062.0
2001-02,Girls,Wyoming,Soccer,19.0,606.0
2001-02,Girls,Wyoming,Swimming and Diving,28.0,613.0
2001-02,Girls,Wyoming,Softball Fast Pitch,,66.0
2001-02,Girls,Alabama,Tennis,153.0,1559.0
2001-02,Girls,Alabama,Track and Field Indoor,,419.0
2001-02,Girls,Alabama,Track and Field Outdoor,284.0,4290.0
2001-02,Girls,Alabama,Volleyball,303.0,4696.0
2001-02,Girls,Alaska,Tennis,,181.0
2001-02,Girls,Alaska,Track and Field Outdoor,40.0,825.0
2001-02,Girls,Alaska,Volleyball,98.0,1712.0
2001-02,Girls,Arizona,Tennis,122.0,1944.0
2001-02,Girls,Arizona,Track and Field Outdoor,179.0,4840.0
2001-02,Girls,Arizona,Volleyball,201.0,6215.0
2001-02,Girls,Arkansas,Tennis,66.0,746.0
2001-02,Girls,Arkansas,Track and Field Outdoor,156.0,3278.0
2001-02,Girls,Arkansas,Volleyball,63.0,2008.0
2001-02,Girls,California,Tennis,876.0,18812.0
2001-02,Girls,California,Track and Field Outdoor,993.0,33153.0
2001-02,Girls,California,Volleyball,1145.0,34194.0
2001-02,Girls,Colorado,Tennis,124.0,3238.0
2001-02,Girls,Colorado,Track and Field Outdoor,288.0,6385.0
2001-02,Girls,Colorado,Volleyball,300.0,8836.0
2001-02,Girls,Connecticut,Tennis,142.0,2756.0
2001-02,Girls,Connecticut,Track and Field Indoor,132.0,3440.0
2001-02,Girls,Connecticut,Track and Field Outdoor,160.0,5453.0
2001-02,Girls,Connecticut,Volleyball,139.0,3524.0
2001-02,Girls,Delaware,Tennis,31.0,480.0
2001-02,Girls,Delaware,Track and Field Indoor,29.0,510.0
2001-02,Girls,Delaware,Track and Field Outdoor,32.0,704.0
2001-02,Girls,Delaware,Volleyball,36.0,1058.0
2001-02,Girls,Florida,Tennis,417.0,4292.0
2001-02,Girls,Florida,Track and Field Outdoor,516.0,13295.0
2001-02,Girls,Florida,Volleyball,532.0,11990.0
2001-02,Girls,Georgia,Track and Field Outdoor,341.0,8193.0
2001-02,Girls,Georgia,Volleyball,207.0,4300.0
2001-02,Girls,Hawaii,Tennis,57.0,881.0
2001-02,Girls,Hawaii,Track and Field Outdoor,57.0,1205.0
2001-02,Girls,Hawaii,Volleyball,65.0,1725.0
2001-02,Girls,Idaho,Tennis,52.0,1120.0
2001-02,Girls,Idaho,Track and Field Outdoor,156.0,3168.0
2001-02,Girls,Idaho,Volleyball,167.0,4539.0
2001-02,Girls,Indiana,Tennis,303.0,5060.0
2001-02,Girls,Indiana,Track and Field Outdoor,366.0,8282.0
2001-02,Girls,Indiana,Volleyball,382.0,8963.0
2001-02,Girls,Indiana,Track and Field Indoor,71.0,1616.0
2001-02,Girls,Kansas,Tennis,139.0,
2001-02,Girls,Kansas,Track and Field Outdoor,364.0,6535.0
2001-02,Girls,Kansas,Volleyball,366.0,9488.0
2001-02,Girls,Kentucky,Tennis,216.0,
2001-02,Girls,Kentucky,Track and Field Outdoor,245.0,4560.0
2001-02,Girls,Kentucky,Volleyball,216.0,4584.0
2001-02,Girls,Louisiana,Tennis,150.0,
2001-02,Girls,Louisiana,Track and Field Indoor,83.0,821.0
2001-02,Girls,Louisiana,Track and Field Outdoor,370.0,4056.0
2001-02,Girls,Louisiana,Volleyball,167.0,4038.0
2001-02,Girls,Maine,Tennis,72.0,
2001-02,Girls,Maine,Track and Field Indoor,54.0,971.0
2001-02,Girls,Maine,Track and Field Outdoor,101.0,2508.0
2001-02,Girls,Maine,Volleyball,21.0,357.0
2001-02,Girls,Maryland,Tennis,169.0,2010.0
2001-02,Girls,Maryland,Track and Field Indoor,171.0,3487.0
2001-02,Girls,Maryland,Track and Field Outdoor,171.0,4483.0
2001-02,Girls,Maryland,Volleyball,169.0,3483.0
2001-02,Girls,Massachusetts,Tennis,225.0,4206.0
2001-02,Girls,Massachusetts,Track and Field Indoor,201.0,6361.0
2001-02,Girls,Massachusetts,Track and Field Outdoor,266.0,10474.0
2001-02,Girls,Massachusetts,Volleyball,213.0,5373.0
2001-02,Girls,Michigan,Tennis,336.0,9044.0
2001-02,Girls,Michigan,Track and Field Indoor,24.0,354.0
2001-02,Girls,Michigan,Track and Field Outdoor,645.0,18555.0
2001-02,Girls,Michigan,Volleyball,699.0,21527.0
2001-02,Girls,Minnesota,Tennis,223.0,5916.0
2001-02,Girls,Minnesota,Track and Field Outdoor,424.0,13882.0
2001-02,Girls,Minnesota,Volleyball,432.0,15492.0
