year	month	store_id	week_id	market_name	state	brand	parent	flavored	fortified	fiber	sugars	price	quantity	puma	sugar_price	M	segment
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.2642175	196	2700	208.3023	52184.07	"Child"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.2458321	88.8	2700	208.3023	52184.07	"Child"
2008	7	108	6	"BOSTON"	"Massachusetts"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.2331879	294	2700	208.3023	52184.07	"Adult"
2008	7	108	6	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2250302	195	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2227223	565.744	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.2130642	238.848	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.2936037	140.4	2700	208.3023	52184.07	"Adult"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.2941532	241.2	2700	208.3023	52184.07	"Adult"
2008	7	108	6	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.2109658	128	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.3236428	184.8032	2700	208.3023	52184.07	"Child"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.2731976	80	2700	208.3023	52184.07	"Adult"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.2237853	33.0016	2700	208.3023	52184.07	"Child"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS GOLDEN GRAHAMS"	"GENERAL MILLS"	1	1	0	9	.2404198	128	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2161875	610.5088	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2640817	1376.429	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"QUAKER 100% NATURAL"	"PEPSICO INC"	1	0	2	8	.2236789	420	2700	208.3023	52184.07	"Adult"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.3720401	291	2700	208.3023	52184.07	"Family"
2008	7	108	6	"BOSTON"	"Massachusetts"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.2853463	316.0064	2700	208.3023	52184.07	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.2052297	66.5984	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.286111	130	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.300704	122.1024	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS COCOA KRISPIES"	"KELLOGGS"	1	1	0	3	.1657092	292.6	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.2102437	433.504	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.2656148	31.2	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2233313	186	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.2506175	128	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1505819	298.5056	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.305811	24	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.2183405	1166.029	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2274554	807.4864	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2317741	144	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.183872	1407.517	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2130266	1049.405	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"POST FRUITY PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.1933613	425	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2248751	448.808	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.2818062	410.8032	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"POST COCOA PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.228732	108	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.1563753	125	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2004382	108	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.2234248	487.0176	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.4120428	27	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.2365347	259.0048	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.1794792	594	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.3078197	26	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.2631798	48	4702	210.3428	58874.48	"Adult"
2008	10	109	7	"HOUSTON"	"Texas"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.1599419	203.5088	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.2584267	348.0064	4702	210.3428	58874.48	"Child"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.2037574	91	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.1892717	450	4702	210.3428	58874.48	"Family"
2008	10	109	7	"HOUSTON"	"Texas"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.1672179	288	4702	210.3428	58874.48	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.1989735	182	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.2122658	200.2	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.2092707	192	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.2553235	106.2	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2031852	45	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"QUAKER OATMEAL SQUARES"	"PEPSICO INC"	0	0	2.7	6.579311	.2541939	160	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS GOLDEN GRAHAMS"	"GENERAL MILLS"	1	1	0	9	.2794646	24	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2042895	160	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.1426607	72	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2699376	450	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.1904861	160	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.1396473	40	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.275605	32.7024	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2451047	873.8176	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.1740822	54.7488	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1510893	262.0032	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2794646	168	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.1936342	864.5168	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.2009385	135	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.2739337	427.9136	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.3257058	140.8	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.2488593	31.8	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.2008074	87.0048	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.2708327	255	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2523316	281	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.2157915	237	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.2881418	217.5008	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.1752184	300	2700	211.9174	40415.46	"Adult"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2521817	677.4912	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.2147332	19.7008	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2034793	150	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.1714002	402	2700	211.9174	40415.46	"Family"
2008	4	115	5	"BOSTON"	"Massachusetts"	"KELLOGGS COCOA KRISPIES"	"KELLOGGS"	1	1	0	3	.1988266	87.504	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.3039637	247.5072	2700	211.9174	40415.46	"Child"
2008	4	115	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.2769817	42.8032	2700	211.9174	40415.46	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2699376	486	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.2092707	270	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS COCOA KRISPIES"	"KELLOGGS"	1	1	0	3	.1988266	192.5088	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2042895	336	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2034793	299.7008	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.1426607	690	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.2414523	80	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"QUAKER OATMEAL SQUARES"	"PEPSICO INC"	0	0	2.7	6.579311	.2541939	304	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.2147332	328.6112	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.2008074	188.5104	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.2708327	1050	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.275605	428.904	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL"	"GENERAL MILLS"	1	1	2.666667	9.333333	.2488593	276.4	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2031852	195	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.2739337	461.8112	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.2881418	379.504	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS COCOA PUFFS"	"GENERAL MILLS"	1	1	0	13	.2553235	106.2	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.1904861	224	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS GOLDEN GRAHAMS"	"GENERAL MILLS"	1	1	0	9	.2794646	108	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.1740822	200.7456	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1510893	1035.517	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS CINNAMON TST CR"	"GENERAL MILLS"	1	1	0	9	.2523316	604	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2521817	1653.723	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.3257058	256	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.1936342	1309.026	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.1989735	169	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"QUAKER LIFE"	"PEPSICO INC"	0	1	2	6	.1752184	525	2700	211.9174	80022.23	"Adult"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED MINI WHEATS"	"KELLOGGS"	1	0	3	7	.1714002	1378	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.3039637	334.5088	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.2157915	623	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2451047	1861.04	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN CRUNCH"	"KELLOGGS"	1	0	3.759398	9.022556	.2122658	345.8	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"POST RAISIN BRAN"	"RALCORP HOLDINGS"	1	0	4.511278	10.52632	.1396473	180	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"KELLOGGS APPLE JACKS"	"KELLOGGS"	1	0	1	14	.2009385	195	2700	211.9174	80022.23	"Family"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2794646	216	2700	211.9174	80022.23	"Child"
2008	4	116	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.2769817	149.8112	2700	211.9174	80022.23	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS CORN FLAKES"	"KELLOGGS"	0	0	1	2	.2092707	306	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TRIX"	"GENERAL MILLS"	1	1	0	12	.2769817	149.8112	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH"	"PEPSICO INC"	0	0	0	12	.1904861	304	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS LUCKY CHARMS"	"GENERAL MILLS"	1	1	0	12	.3039637	692.0192	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K RED BERRIE"	"KELLOGGS"	0	0	1	3	.2739337	743.1264	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"QUAKER 100% NATURAL"	"PEPSICO INC"	1	0	2	8	.2322602	224	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROOT LOOPS"	"KELLOGGS"	1	1	1	13	.2147332	405.3136	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"QUAKER CAP N CRUNCH CRUNCH BE"	"PEPSICO INC"	1	0	0	12	.2031852	180	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KASHI GO LEAN CRUNCH"	"KELLOGGS"	1	1	0	12	.2708327	165	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"POST HONEYCOMB"	"RALCORP HOLDINGS"	1	1	1	11	.2008074	290.016	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS WHEATIES"	"GENERAL MILLS"	1	0	3	3	.275605	299.4048	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"POST GRAPE NUTS"	"RALCORP HOLDINGS"	0	0	3	3	.1426607	936	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS MULTI GRAIN CHE"	"GENERAL MILLS"	0	1	2	6	.3257058	409.6	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS COCOA KRISPIES"	"KELLOGGS"	1	1	0	3	.1988266	210.1088	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"POST FRUITY PEBBLES"	"RALCORP HOLDINGS"	1	1	0	12	.1798807	170	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS FROSTED FLAKES"	"KELLOGGS"	0	1	1	11	.2157915	771	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS SPECIAL K"	"KELLOGGS"	1	0	1	3	.2699376	732	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS REESES PUFFS"	"GENERAL MILLS"	1	1	0	13	.1989735	273	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS GOLDEN GRAHAMS"	"GENERAL MILLS"	1	1	0	9	.2794646	252	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS RAISIN BRAN"	"KELLOGGS"	0	0	3.759398	9.022556	.1510893	1155.517	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS TOTAL RAISIN BR"	"GENERAL MILLS"	0	1	2.666667	9.333333	.1740822	364.992	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"QUAKER OATMEAL SQUARES"	"PEPSICO INC"	0	0	2.7	6.579311	.2541939	560	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS HONEY NUT CHEER"	"GENERAL MILLS"	1	0	1.5	10	.2521817	1981.981	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS RICE KRISPIES"	"KELLOGGS"	1	1	0	3	.2881418	552	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS KIX"	"GENERAL MILLS"	0	0	0	3	.2794646	288	2700	211.9174	96805.28	"Child"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS BASIC 4"	"GENERAL MILLS"	0	0	1.503759	6.015038	.2414523	208	2700	211.9174	96805.28	"Adult"
2008	4	117	5	"BOSTON"	"Massachusetts"	"GENERAL MILLS CHEERIOS"	"GENERAL MILLS"	1	0	2	1	.2451047	2336.246	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"POST HONEY BUNCHES OF OATS"	"RALCORP HOLDINGS"	1	1	0	11	.1936342	1899.043	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"KELLOGGS CORN POPS"	"KELLOGGS"	0	0	1	12	.2034793	403.2048	2700	211.9174	96805.28	"Family"
2008	4	117	5	"BOSTON"	"Massachusetts"	"POST SELECTS GREAT GRAINS"	"RALCORP HOLDINGS"	0	0	3	4	.2042895	720	2700	211.9174	96805.28	"Adult"
