origin,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
1,0,0,0.020770140352681096,0.03686185800215927,0.042028687471081176,0.011516117423268728,0.004112899079738832,0.0072746902472880575,0,0.2378540949051464,0.14030126985759092,0,0.004729833941699656,0.017556937946635136,0.015526194026014087,0,0,0.021464192072387023,0.027068017068531184,0,0,0.0021592720168628864,0.02097578530666804,5.14112384967354e-4,0.059945504087193464,0.012904220862680584,0,0.005526708138399054,0.013546861343889778,0,0.005758058711634364,0.006220759858104982,0.0183795177625829,0.022132538172844593,0,0.02352064161225644,0.006323582335098453,0,0.006503521669837027,0,0.020358850444707213,0.0011567528661765463,0.08701352115572465,0.060485322091409194,0.009305434167909106,0,0.012133052285229552,0.0033160248830394327,0.0023135057323530927,0.00948537350264768,0.002956146213562285
2,0.00440614520782968,0,0.11444279809716916,0.006394759416673164,0.07576230211339001,0.027333697262731025,0,0,0,0.12009670123995941,0.04772674101224362,0.006355766981205645,0.01902830850814942,0.013569367542696715,0,0,0.008461358496451687,0,0.006979645948685954,0,0.002885440224596428,0.011814707946658346,0.003158387272869063,0.03957732199953208,0,0.012321609607736098,0.028698432504094203,0.005653903142790298,0.021835763861810804,0,0.020198081572174995,0.005341963659050144,0.035561101146377595,0.004952039304374951,0,0.01820946736333151,0.011229821414645557,0.07470950635576697,0.03251969117991109,0,0,0,0.016532792638228183,0.05856663807221398,0.008500350931919207,0,0.0045231225142322385,0.08882476799500896,0,0.04172190595024564,0.002105591515246042
4,0.004908296657449976,0.002421426351008655,0,0.011215457862273195,0.16561410971679127,0.05511199096873413,0.004908296657449976,0,0,0.041679619116179366,0.01080643314081903,0.015804715236988922,0.026578426400091615,0.026881104693967695,0.021220202549042066,0.021342909965478316,0.01303970811995877,0.00889219744441354,0.002985880466615402,0.0059553999443726375,0.0036730419986583988,0.010855516107393529,0.03444806204086973,0.021015690188314978,0.001112547242355328,0.01991950393481782,0.012557058948642853,0.009031265849707957,0.03867737766070582,0,0.005955399944372638,0.027200143976701955,0.027969110453035777,0.013816855090721683,0.004695603802293811,0.023003550334582224,0.013080610592104183,0.04609708610788436,0.020451236072708236,0.002396884867721405,0.006290800215965052,0.007125210647731548,0.012933361692380685,0.06215539667217485,0.029457960439128943,2.617758217306654e-4,0.007861455146349044,0.06915789990347017,0.0015461134470967424,0.01977225503509432,0.008115050473650626
5,0.009551344932624295,0.0010067633847901285,0.037276059682998595,0,0.05952811193143682,0.012984666219216272,0.0029428468170788367,0,0,0.07341628375238783,0.011616500593732251,0,0.009577159378388145,0.034178326191336664,0.0020909701068718054,0.018018483143166914,0.015075636326088078,0.0093964582580412,0.023000671175589852,0,0.0022716712272187515,3.872166864577417e-4,0.01646961639733595,0.01071299499199752,0.037534204140637094,0.12605193866487685,0,0.0025556301306210952,0.01073880943776137,0.005704992513810727,0.004930559140895244,0.005395219164644534,0.008673653776653413,0.015798440807475864,0.0010842067220816767,0.011926273942898444,0.08219319531209662,0.009654602715679694,0.003820537973049718,0,0.0025556301306210952,0.0029944757086065358,0.060947906448448545,0.19500232330011874,0.0047498580205482975,0.003768909081522019,0.0116939439310238,0.024497909029893124,0,0.018224998709277712,0
6,0.003983374833371059,8.394325813023464e-4,0.1607214718680047,0.011610578736889761,0,0.03475628159661961,0.0018486380442164034,6.665157574385672e-4,0.003505495611056615,0.06215259438114638,0.01318883774742825,0.018222289292990263,0.04113534042606705,0.009607887522321985,0.010774290097839478,0.0068192107447370386,0.005992353932442966,0.00718076410372494,0.007668075152795589,0.0021504565004149996,0.004178299252999319,0.005866596242360218,0.00918659926054478,0.007787544958374202,0.005134057697628208,0.022334565758696127,0.008457204658064836,0.004140571945974495,0.12316708166704393,0.0012984481501043784,0.005772277974798156,0.017055886717472768,0.008589250232651722,0.020529942906008694,0.0013739027641540274,0.013185693805176183,0.010378153374078823,0.1007256218717775,0.012085314016952132,0,0.004797655876656856,0.004492693478206191,0.016225885962926633,0.07562753087351287,0.027776729797027076,0.002524585628411176,0.01094406297945119,0.0626304736034608,0.0017228803541336547,0.006812922860232902,0.002373676400311878
8,0.006747137849768514,0.0020935268150877482,0.1366175784474404,0.007979327918077305,0.09658934574296277,0,0.004928760273235156,0.002488306157361438,6.460025600842195e-4,0.1060760129679032,0.013063607326147551,0.0061848763622878045,0.008744960581880823,0.0097737794738668015,0.005012501345838666,0.0243327630965056,0.04382050699237955,0.006196839372659735,0.004665574045052696,0.005538873802203585,0.003086456675957937,0.0010288188919859791,0.012309937672715958,0.025026617698077538,0.006818915912000094,0.032982019595410986,0.02204782811546697,0.02032515462190906,0.037169073225586484,0,0.0027754184062877573,0.029931451950568837,0.004868945221375506,0.015264801234582664,3.1103826967017977e-4,0.007692215669150983,0.014929836944168627,0.013135385388379127,0.010778672345108922,0.0029309375411228477,0.02119845437905994,0.007608474596547474,0.01446327953966336,0.09650560467035921,0.02566065724778983,0.0017705255350456384,0.016437176251031808,0.03323324281322151,0,0.008613367467789592,0.019595410989221324
9,0.003464117668852581,0,0.011244488903708645,0.0013337779259753252,0.02289652106257642,0.006742988403541921,0,0.0042051054055055395,0.001018858137897818,0.38746248749583195,0.015653365936793746,0,0,0.011337112370790263,0.0013337779259753252,0,0.005835278426142049,0.008299062650513134,0.0018154199547997484,0.028805898262383764,0.008817754066170205,0.04934978326108704,0.01154088399836983,0.007298729206031641,0.002278537290207847,0.003982809084509651,0,0.0010559075247304657,0.011374161757622911,0.02084028009336446,0.01583861287095699,0.0035011670556852285,0.09310510911044427,0.03510429402393392,0.0028157533992812425,0.01107776666296173,0.0017968952613834242,0.0037234633766811166,0.028565077247971547,0.033011003667889303,0.08143455225816014,0,0.00766922307435812,0.007965618169019303,0.004575599273832018,0.013523026193916493,0.021951761698343893,0.005779704345893076,0,5.742654959060428e-4,0
10,0,0,0.057644907370597125,0,0.015902043412578518,0,0,0,0.0032599188995785957,0.18621292836129444,0.06026874453367258,0,0,0,0,0,0,0.034586944422358275,0,0.024727677506559596,0.165063210622565,0,0.002544326946012563,0,0,0,0,0,0,0,0.045638864594100347,0.006281307147968514,0.005327184543213803,0.057803927804722904,0,0.026476902281943233,0.0066788582332829765,0.004691102806710663,0.16649439452969705,0,0.00866661365985529,0,0.047070048501232406,0.020831676870477857,0,0,0.03593861811242745,0.014073308420131988,0.003816490419018844,0,0
11,0.011676938047356472,0,0,0.005060006487187804,0.01608822575413558,0.005449237755433019,0.00363282517028868,0.01894258838793383,0,0.050275705481673684,0.02147259163152773,0,0,0.006097956535841712,0.01258514433992864,0,0,0,0,0.005124878365228673,0.3939020434641583,0.009536166072007782,0.006422315926046059,0.017645150827116447,0,0.0027246188777165095,0,0.001621796951021732,0,0,0.011417450535192993,0.0045410314628608495,0.06584495621148231,0.0667531625040545,0,0.018683100875770357,0,0.019461563412260786,0.03360363282517029,0,0.010963347388906908,0,0,0.010249756730457346,0.008822575413558223,0.007135906584495621,0.11715861174180994,0.0017515407071034706,0.035355173532273756,0,0
12,0.030582089154865825,0.001434737206433539,0.023369946249123617,0.009137944805511755,0.0278161524785455,0.013882931360397106,0.019426637597214535,0.0032126280539934503,6.833490612085514e-4,0,0.087811833475821,7.010983874737087e-4,0.002780727781541291,0.033584683514721554,0.038291213196032424,0.008821415153783117,0.004567493292233782,0.019938409837859897,0.005247884132398141,0.01897107155640883,0.017997816832869377,0.029638416641768306,0.04137072130303721,0.006191556645495663,0.006688537780920062,0.013587109255977822,7.868867977553017e-4,0.0030262601282092993,0.013977594433811278,0.009806502761499346,0.03070337621767774,0.009540262867521986,0.06709836972438252,0.06889400989820761,0.0028280593182483777,0.05432477125555774,0.0047745687653272815,0.006073227803727949,0.04445022941004195,0.005481583594889376,0.04216944098496928,7.987196819320732e-5,0.055200404684638806,0.04077020243106605,0.0015471496061128674,0.0036770687579317294,0.026816273765608304,0.012918551299990236,0.007383719726305387,0.020456098520593654,0.0014791105220964317
13,0.09158598600264142,0.0035981322989569577,0.01733551023803829,0.0037853183723131,0.019800126870560833,0.004825241002069446,0.004128492840132694,0.00597955512109899,4.3676750449766534e-4,0.27968719127296926,0,8.1113965120995e-4,0.006873888582689447,0.0210896309314587,0.019217770197897277,0.003670926883039902,0.007081873108640717,0.005823566726635538,0.012135897089256557,0.001102317987541727,0.0052620085065671115,0.003390147773005688,0.02523892222418652,0.011314358211749045,0.023866224352908142,0.006717900188225997,0.0026414034795811192,0.004430070402762034,0.0035981322989569586,9.047326878880211e-4,0.0025686088954981747,0.007872214307255541,0.011647133453271077,0.09269870321648066,0,0.03315273343663232,0.0019342560913468037,0.004492465760547415,0.038248354322438415,0.001060721082351473,0.05120579028920249,0,0.06710620729817701,0.037094040203408854,0.002121442164702946,0,0.024490177930761952,0.016087603082330676,0.008215388775075135,0.0036709268830399026,0
15,0,0.011016553975285611,0.07210305432501747,0,0.22377010958265325,0.008102121706691535,0,0,0,0.034740032641641404,0.01614595476801119,0,0.005129400792725576,0.013756120307764044,0.004546514339006761,0,0,0.010608533457682442,0,0,0.01573793425040802,0.014630449988342268,0.040976917696432726,0,0,0.03170902308230356,0,0,0.15405688971788295,0.012532058754954532,0.0069946374446257864,0.005187689438097458,0,0,0,0.031942177663791094,0.006878060153882022,0.04937048262998368,0.01130799720214502,0,0.020342737234786662,0,0,0.04826299836791793,0.035847516903707154,0,0.009559337840988573,0.09763348099790162,0,0,0.0071112147353695485
16,0.004627230325016658,0.00181387428740653,0.1551047604945584,0.004849337380617458,0.07133338269045679,0.012289923743244245,0,0,0,0.037869252979936326,0.004553194639816392,0.006700229510624121,0,0.0052935514918190565,0,0.008551121640630785,0.0011845709632042646,0,0.00362774857481306,0.008069889686829052,0.00577478344562079,0,7.03339009402532e-4,9.994817502035982e-4,0.0026652846672095953,0.018768046198267562,0.012437995113644778,0,0.06178277929962241,0,0.002110017028207596,0.002924409565410528,0.0162508329014585,0.0059228548160213225,0.005885836973421189,0.004960390908417858,0.01132745983564078,0.14559117494632415,0.0031465166210113277,0,0.0071074257792255865,0.004590212482416525,0.0026282668246094616,0.030983934256311546,0.12748944991485897,0,0.0065151402976234545,0.1862737839638706,0.00373880210261346,0,0.0035537128896127933
17,0.01354998660797066,2.6097287942366203e-4,0.09716432363384135,0.02902293127485252,0.03812264351791442,0.02164701357745744,0.0031042037236709273,0,0.0010232883956348853,0.22430618986463746,0.017437108969912574,0.0020877830353892963,0.002341888207459704,0,0.0597971279247849,0.017134929846369384,0.00806955614007376,0.014655687491844595,0.003742900507523574,8.447280044502745e-4,0.00456015768256083,0.008254984238611625,0.026564292042387506,0.01144846815787486,0.018398587999368173,0.0578879052805802,0.007197357306210468,0.0026371996236496374,0.017450844384619083,0,0.0017924716191993627,0.008241248823905116,0.008110762384193285,0.02299308421869527,0,0.012306931577031641,0.006153465788515821,0.011881133721129877,0.005995508519390972,2.4723746471715346e-4,0.01227259304026537,0,0.03491542418394467,0.05455019950689861,0.007691832235644776,7.211092720916977e-4,0.005398017979657851,0.013481309534438119,0.002863833966307028,0.08131365506253051,3.571207823692217e-4
18,0.01899882591525241,0,0.057926596831495925,0.0014790418248631493,0.03815013036915051,0.012640470853727328,9.911105011969558e-4,0,0,0.3293078999130873,0.022536328011832318,0.0014790418248631493,0.0037967156122775693,0.07346415991949128,0,0.014073769116996773,0.007837396886388235,0.0576978790235274,0.003674732781361021,0,0.0032020493115593957,0.0015400332403214237,0.042861717213302196,0.003644237073631884,0.004909808944391073,0.005916167299452597,0.00115883689370721,0,0.01660491285851515,0.002348169495143557,7.47144839363859e-4,0.005443483829650972,0.003949194150923254,0.03446014973392492,0,0.055136239574279884,0.015080127472058294,0.0028361008188097503,0.008294832502325293,0.0015095375325922865,0.025448668099964912,0,0.03689980635225589,0.05262034368662609,0.007379961270451178,0,0.006236372230608537,0.005839928030129755,0.004513364743912291,0.004803073967339094,0.002561639449247517
19,0.019492859857740127,0.005728403105826137,0.18053971873812236,0.02082315252212629,0.0252484117934517,0.03966444046261605,0,0,0,0.16034098930336108,0.006732909811587119,0,0.0033664549057935596,0.05473204104903077,0.003882282673616766,0,0.0023619482000325777,0.0028506271379703527,0,0,0.002280501710376282,0.002932073627626649,0.005076831188575772,0.07731986751371016,0.014035945050768309,0.07827007655970027,0.003990877993158494,0.06578161481240155,0.010913829613943637,0,0,0.0017646739425530755,0.0042623662920128124,0.006027040234565889,0.0034750502253352872,0.012434164087527825,0.0013302926643861646,0.020741706032469994,0,0,0,0.007411630558722918,0.009909322908182654,0.07159146440788401,0.00942064397024488,0,0,0.020958896671553453,0,0.03659662268556224,0.007710267687462668
20,0.010988375455439245,0,0.06879301370655252,0.0530333699612515,0.03368804580417559,0.030102365392400673,0,0,0,0.08195014747556534,0.0013590885431727488,0,0.011740211670811403,0.03282054247874616,0.0030940951940315775,0.018738071829275345,0,0.002718177086345498,0.004915852177433347,0,0.0021398415360592217,7.51836215372159e-4,0.012202880111040424,0.0013012549881441214,0.004395350182175698,0.21433115493609387,0.009831704354866693,0.04210282806084091,0.014602972644728474,0,0.002515759643745301,0.04834885200393269,0,0.0075472789312359045,0,0.0015325892082586317,0.12743623850558095,0.014776473309814353,0.002544676421259615,0,0.006101440055520214,0.00896420102943728,0.0061592736105488405,0.08938175929674395,0,0,0.006997860158463941,0.011769128448325719,0.002255508646116477,0.003151928749060205,0.004915852177433348
