destination,age,wage,tax_rate,rentgrs,hccost
4,74,5139.507449653448,0.03360000000000007,384.9800598308952,5377.059392265193
4,75,2610.379409292485,0.03360000000000004,410.2155279565343,5377.059392265193
4,76,3133.834709660507,0.03360000000000003,493.5407571021384,5377.059392265193
4,77,3083.255152569596,0.03360000000000002,323.1931593123954,5377.059392265193
4,78,2300.7330901737014,0.03359999999999998,501.03244777202366,5377.059392265193
4,79,3398.45519249434,0.03360000000000002,521.9180243813795,5377.059392265193
4,80,2694.334033523386,0.0336,441.9861182204459,5377.059392265193
5,40,27467.46848183971,0.03499999999999995,426.99322712946486,5254.895004625347
5,41,24821.625567813106,0.03499999999999998,489.37315603324856,5254.895004625347
5,42,23632.413864139668,0.03499999999999997,503.14340919693586,5254.895004625347
5,43,30697.239723750747,0.03499999999999997,459.69716908529824,5254.895004625347
5,44,26514.63503783035,0.03500000000000006,456.6928617348747,5254.895004625347
5,45,27007.6845840907,0.03500000000000001,504.0682919616051,5254.895004625347
5,46,31448.40090614614,0.03500000000000004,463.2389355437916,5254.895004625347
5,47,25214.35447265874,0.03499999999999995,442.45512750067235,5254.895004625347
5,48,30216.68367944187,0.03499999999999999,418.6935593881753,5254.895004625347
5,49,24659.883630028347,0.03500000000000001,427.2613731120296,5254.895004625347
5,50,22875.2793222134,0.035,393.0201226048158,5254.895004625347
5,51,23890.70632840292,0.03499999999999999,469.68625175933,5254.895004625347
5,52,26346.616600980506,0.03500000000000004,354.8115805287649,5254.895004625347
5,53,23618.485725066043,0.03500000000000001,364.927033347368,5254.895004625347
5,54,27639.603738317757,0.03500000000000002,403.20875023582136,5254.895004625347
5,55,19778.633720930226,0.035,334.7642351897713,5254.895004625347
5,56,24384.15172281287,0.03499999999999999,354.0499592444248,5254.895004625347
5,57,25475.890180595143,0.03499999999999996,384.25482612160056,5254.895004625347
5,58,21055.145438519165,0.03500000000000002,351.2268671096559,5254.895004625347
5,59,22293.864600380733,0.035,319.0690026578355,5254.895004625347
5,60,17628.79117089152,0.03499999999999999,346.5378196360112,5254.895004625347
5,61,26225.865811010568,0.03500000000000002,324.75669586342883,5254.895004625347
5,62,15586.381622953702,0.03500000000000002,292.30582213972673,5254.895004625347
5,63,13225.406012439527,0.03500000000000002,295.0018152237251,5254.895004625347
5,64,14245.313494375496,0.03500000000000006,371.5106617509083,5254.895004625347
5,65,9976.35304272767,0.03500000000000002,336.24717238943896,5254.895004625347
5,66,9818.165354735813,0.03499999999999999,236.6298859913415,5254.895004625347
5,67,8351.523293191956,0.03499999999999999,274.89588979580896,5254.895004625347
5,68,8524.353909465017,0.03500000000000001,313.3137228000444,5254.895004625347
5,69,13531.19111980216,0.035,297.1911110189006,5254.895004625347
5,70,4714.132851985563,0.03500000000000003,289.31266725519714,5254.895004625347
5,71,2075.169701199011,0.03500000000000004,289.7688080343652,5254.895004625347
5,72,2062.8337966472914,0.03499999999999999,188.8363366957994,5254.895004625347
5,73,2058.736217133163,0.03499999999999999,345.0205894577005,5254.895004625347
5,74,3563.4917664670647,0.03500000000000001,268.48775784824323,5254.895004625347
5,75,3415.7100929398334,0.03499999999999999,341.9055696835023,5254.895004625347
5,76,944.8169518503784,0.03500000000000002,297.90971269164856,5254.895004625347
5,77,1450.5881817354093,0.03499999999999999,372.7875404462763,5254.895004625347
5,78,1290.3707404816623,0.03499999999999999,437.9336640076745,5254.895004625347
5,79,5329.452157038367,0.03500000000000002,421.277181480617,5254.895004625347
5,80,138.52203389830507,0.03499999999999999,323.9640368626893,5254.895004625347
6,40,49325.09116082357,0.0849999999999996,1004.7175117514034,5512.311436221603
6,41,49893.01276565352,0.08499999999999996,1009.659767083198,5512.311436221603
6,42,48129.10211279099,0.08499999999999985,1032.462745890526,5512.311436221603
6,43,49344.63832309071,0.08499999999999981,982.4923451693384,5512.311436221603
6,44,48372.40979397651,0.0849999999999998,998.3335214292116,5512.311436221603
